,cost time,FPS,1,2,3,4,5,6,7,8,coordinate,len
1.png,0.021098613739013672,47,,,,,,,,,[],0
2.png,0.006485939025878906,154,,,,,,,,,[],0
3.png,0.006438732147216797,155,,,,,,,,,[],0
4.png,0.006514310836791992,153,,,,,,,,,[],0
5.png,0.00646662712097168,154,,,,,,,,,[],0
6.png,0.006911039352416992,144,,,,,,,,,[],0
7.png,0.006512641906738281,153,,,,,,,,,[],0
8.png,0.0064585208892822266,154,,,,,,,,,[],0
9.png,0.0065839290618896484,151,,,,,,,,,[],0
10.png,0.006598234176635742,151,,,,,,,,,[],0
11.png,0.006533622741699219,153,,,,,,,,,[],0
12.png,0.006491899490356445,154,,,,,,,,,[],0
13.png,0.0065038204193115234,153,,,,,,,,,[],0
14.png,0.00648188591003418,154,,,,,,,,,[],0
15.png,0.006510019302368164,153,,,,,,,,,[],0
16.png,0.0065250396728515625,153,,,,,,,,,[],0
17.png,0.006488800048828125,154,,,,,,,,,[],0
18.png,0.007554769515991211,132,person,,,,,,,,"[[641, 248, 814, 485]]",1
19.png,0.006898641586303711,144,person,,,,,,,,"[[554, 227, 776, 503]]",1
20.png,0.007214546203613281,138,person,,,,,,,,"[[555, 226, 776, 504]]",1
21.png,0.0065386295318603516,152,,,,,,,,,[],0
22.png,0.006509065628051758,153,,,,,,,,,[],0
23.png,0.007184743881225586,139,person,,,,,,,,"[[615, 290, 826, 540]]",1
24.png,0.007219791412353516,138,person,,,,,,,,"[[615, 290, 825, 539]]",1
25.png,0.006493806838989258,153,,,,,,,,,[],0
26.png,0.006540775299072266,152,,,,,,,,,[],0
27.png,0.006474494934082031,154,,,,,,,,,[],0
28.png,0.006526470184326172,153,,,,,,,,,[],0
29.png,0.006508350372314453,153,,,,,,,,,[],0
30.png,0.006532907485961914,153,,,,,,,,,[],0
31.png,0.0065631866455078125,152,,,,,,,,,[],0
32.png,0.00670170783996582,149,,,,,,,,,[],0
33.png,0.006530046463012695,153,,,,,,,,,[],0
34.png,0.006562232971191406,152,,,,,,,,,[],0
35.png,0.006513118743896484,153,,,,,,,,,[],0
36.png,0.006485939025878906,154,,,,,,,,,[],0
37.png,0.0064697265625,154,,,,,,,,,[],0
38.png,0.0064544677734375,154,,,,,,,,,[],0
39.png,0.0065381526947021484,152,,,,,,,,,[],0
40.png,0.006523847579956055,153,,,,,,,,,[],0
41.png,0.00653386116027832,153,,,,,,,,,[],0
42.png,0.006552934646606445,152,,,,,,,,,[],0
43.png,0.006521940231323242,153,,,,,,,,,[],0
44.png,0.006742238998413086,148,,,,,,,,,[],0
45.png,0.006596803665161133,151,,,,,,,,,[],0
46.png,0.006578683853149414,152,,,,,,,,,[],0
47.png,0.0065534114837646484,152,,,,,,,,,[],0
48.png,0.006535053253173828,153,,,,,,,,,[],0
49.png,0.0065653324127197266,152,,,,,,,,,[],0
50.png,0.006636381149291992,150,,,,,,,,,[],0
51.png,0.006494283676147461,153,,,,,,,,,[],0
52.png,0.006554126739501953,152,,,,,,,,,[],0
53.png,0.006525278091430664,153,,,,,,,,,[],0
54.png,0.006561756134033203,152,,,,,,,,,[],0
55.png,0.006245851516723633,160,,,,,,,,,[],0
56.png,0.006489276885986328,154,,,,,,,,,[],0
57.png,0.006537675857543945,152,,,,,,,,,[],0
58.png,0.00628972053527832,158,,,,,,,,,[],0
59.png,0.006736040115356445,148,,,,,,,,,[],0
60.png,0.0067288875579833984,148,,,,,,,,,[],0
61.png,0.006528139114379883,153,,,,,,,,,[],0
62.png,0.006594419479370117,151,,,,,,,,,[],0
63.png,0.0065174102783203125,153,,,,,,,,,[],0
64.png,0.006525993347167969,153,,,,,,,,,[],0
65.png,0.006593942642211914,151,,,,,,,,,[],0
66.png,0.006533145904541016,153,,,,,,,,,[],0
67.png,0.006547689437866211,152,,,,,,,,,[],0
68.png,0.00649261474609375,154,,,,,,,,,[],0
69.png,0.006589174270629883,151,,,,,,,,,[],0
70.png,0.006582975387573242,151,,,,,,,,,[],0
71.png,0.006536245346069336,152,,,,,,,,,[],0
72.png,0.006509542465209961,153,,,,,,,,,[],0
73.png,0.0077359676361083984,129,chair,person,,,,,,,"[[645, 312, 835, 498], [613, 180, 820, 449]]",2
74.png,0.006740093231201172,148,,,,,,,,,[],0
75.png,0.007216930389404297,138,sofa,,,,,,,,"[[129, 455, 540, 708]]",1
76.png,0.007277250289916992,137,sofa,,,,,,,,"[[131, 453, 538, 708]]",1
77.png,0.00722956657409668,138,sofa,,,,,,,,"[[130, 453, 537, 709]]",1
78.png,0.007233619689941406,138,sofa,,,,,,,,"[[131, 453, 536, 709]]",1
79.png,0.007213592529296875,138,sofa,,,,,,,,"[[130, 452, 537, 709]]",1
80.png,0.00713801383972168,140,sofa,,,,,,,,"[[129, 453, 537, 708]]",1
81.png,0.007537126541137695,132,sofa,sofa,,,,,,,"[[131, 452, 536, 708], [710, 121, 1210, 594]]",2
82.png,0.0073223114013671875,136,sofa,,,,,,,,"[[130, 452, 537, 708]]",1
83.png,0.007630109786987305,131,sofa,sofa,,,,,,,"[[132, 451, 536, 708], [711, 121, 1209, 595]]",2
84.png,0.0078125,128,sofa,sofa,,,,,,,"[[133, 451, 535, 708], [711, 120, 1210, 596]]",2
85.png,0.007531881332397461,132,sofa,sofa,,,,,,,"[[132, 451, 536, 709], [711, 122, 1208, 595]]",2
86.png,0.0075533390045166016,132,sofa,sofa,,,,,,,"[[132, 450, 537, 708], [712, 122, 1208, 595]]",2
87.png,0.007532358169555664,132,sofa,sofa,,,,,,,"[[132, 450, 537, 708], [712, 122, 1208, 595]]",2
88.png,0.0071947574615478516,138,sofa,,,,,,,,"[[710, 118, 1209, 599]]",1
89.png,0.0069353580474853516,144,sofa,,,,,,,,"[[708, 116, 1211, 601]]",1
90.png,0.007203340530395508,138,sofa,,,,,,,,"[[707, 115, 1213, 603]]",1
91.png,0.007270097732543945,137,sofa,,,,,,,,"[[709, 117, 1210, 601]]",1
92.png,0.007163286209106445,139,sofa,,,,,,,,"[[706, 117, 1212, 600]]",1
93.png,0.00714111328125,140,sofa,,,,,,,,"[[706, 116, 1212, 601]]",1
94.png,0.007158041000366211,139,sofa,,,,,,,,"[[705, 115, 1212, 602]]",1
95.png,0.007147312164306641,139,sofa,,,,,,,,"[[706, 115, 1211, 602]]",1
96.png,0.0075266361236572266,132,sofa,sofa,,,,,,,"[[130, 455, 541, 706], [705, 114, 1214, 602]]",2
97.png,0.007149457931518555,139,sofa,,,,,,,,"[[703, 114, 1216, 603]]",1
98.png,0.006483793258666992,154,,,,,,,,,[],0
99.png,0.0071332454681396484,140,sofa,,,,,,,,"[[704, 112, 1215, 603]]",1
100.png,0.006487607955932617,154,,,,,,,,,[],0
101.png,0.006490945816040039,154,,,,,,,,,[],0
102.png,0.007194995880126953,138,chair,,,,,,,,"[[108, 100, 191, 252]]",1
103.png,0.007105827331542969,140,chair,,,,,,,,"[[107, 100, 192, 252]]",1
104.png,0.007234096527099609,138,sofa,,,,,,,,"[[700, 198, 1193, 645]]",1
105.png,0.0071947574615478516,138,chair,,,,,,,,"[[740, 339, 945, 687]]",1
106.png,0.007291555404663086,137,chair,,,,,,,,"[[738, 337, 954, 695]]",1
107.png,0.007155179977416992,139,chair,,,,,,,,"[[739, 339, 955, 694]]",1
108.png,0.007602214813232422,131,chair,,,,,,,,"[[746, 344, 963, 694]]",1
109.png,0.007280588150024414,137,chair,,,,,,,,"[[742, 337, 956, 702]]",1
110.png,0.007709503173828125,129,chair,sofa,,,,,,,"[[745, 334, 944, 700], [713, 194, 1181, 657]]",2
111.png,0.00732731819152832,136,chair,sofa,,,,,,,"[[745, 334, 944, 700], [713, 194, 1181, 657]]",2
112.png,0.007308006286621094,136,chair,sofa,,,,,,,"[[740, 334, 940, 698], [710, 197, 1184, 657]]",2
113.png,0.007214546203613281,138,sofa,,,,,,,,"[[719, 196, 1178, 662]]",1
114.png,0.006537437438964844,152,,,,,,,,,[],0
115.png,0.007237911224365234,138,chair,,,,,,,,"[[810, 317, 1241, 719]]",1
116.png,0.007271528244018555,137,chair,sofa,,,,,,,"[[819, 314, 1234, 718], [828, 173, 1219, 672]]",2
117.png,0.007480621337890625,133,chair,sofa,,,,,,,"[[816, 306, 1229, 719], [806, 195, 1236, 663]]",2
118.png,0.007628202438354492,131,chair,sofa,,,,,,,"[[806, 310, 1235, 719], [797, 199, 1231, 661]]",2
119.png,0.007468461990356445,133,chair,sofa,,,,,,,"[[805, 317, 1242, 715], [781, 283, 1250, 679]]",2
120.png,0.008096694946289062,123,cat,chair,sofa,,,,,,"[[221, 368, 509, 618], [807, 314, 1244, 717], [781, 282, 1253, 680]]",3
121.png,0.008093595504760742,123,cat,chair,sofa,,,,,,"[[210, 366, 508, 656], [798, 309, 1242, 718], [774, 280, 1253, 681]]",3
122.png,0.007106304168701172,140,chair,sofa,,,,,,,"[[803, 307, 1240, 719], [780, 279, 1250, 681]]",2
123.png,0.007669210433959961,130,chair,sofa,,,,,,,"[[803, 309, 1241, 718], [780, 278, 1253, 681]]",2
124.png,0.00782465934753418,127,chair,dog,sofa,,,,,,"[[798, 312, 1239, 715], [226, 385, 488, 667], [776, 281, 1251, 678]]",3
125.png,0.007738828659057617,129,chair,sofa,,,,,,,"[[803, 308, 1239, 719], [781, 276, 1248, 682]]",2
126.png,0.007692813873291016,129,chair,sofa,,,,,,,"[[802, 308, 1239, 718], [781, 277, 1248, 682]]",2
127.png,0.007831573486328125,127,chair,dog,sofa,,,,,,"[[818, 313, 1241, 718], [256, 426, 477, 645], [797, 274, 1242, 682]]",3
128.png,0.007892370223999023,126,chair,dog,sofa,,,,,,"[[819, 314, 1243, 717], [259, 434, 471, 638], [804, 275, 1243, 681]]",3
129.png,0.007634162902832031,130,chair,sofa,,,,,,,"[[813, 312, 1239, 717], [796, 275, 1239, 679]]",2
130.png,0.007751941680908203,128,cat,chair,sofa,,,,,,"[[282, 438, 460, 649], [808, 312, 1241, 717], [792, 275, 1242, 679]]",3
131.png,0.007905244827270508,126,chair,dog,sofa,,,,,,"[[811, 314, 1243, 717], [263, 422, 469, 655], [797, 274, 1244, 681]]",3
132.png,0.007628202438354492,131,chair,sofa,,,,,,,"[[811, 319, 1244, 715], [800, 275, 1243, 682]]",2
133.png,0.007648468017578125,130,chair,sofa,,,,,,,"[[805, 317, 1244, 714], [792, 273, 1243, 681]]",2
134.png,0.00786280632019043,127,chair,dog,sofa,,,,,,"[[805, 320, 1246, 711], [161, 413, 484, 662], [794, 276, 1245, 681]]",3
135.png,0.007711887359619141,129,chair,dog,sofa,,,,,,"[[804, 319, 1246, 712], [162, 414, 467, 651], [797, 275, 1242, 682]]",3
136.png,0.007734060287475586,129,chair,dog,sofa,,,,,,"[[804, 319, 1246, 712], [162, 414, 467, 651], [797, 275, 1242, 682]]",3
137.png,0.007608652114868164,131,chair,sofa,,,,,,,"[[813, 319, 1246, 712], [803, 279, 1246, 682]]",2
138.png,0.007665157318115234,130,chair,sofa,,,,,,,"[[813, 318, 1245, 711], [804, 282, 1244, 681]]",2
139.png,0.007857322692871094,127,chair,sofa,,,,,,,"[[812, 316, 1243, 713], [802, 280, 1243, 682]]",2
140.png,0.0076007843017578125,131,chair,,,,,,,,"[[812, 323, 1246, 708]]",1
141.png,0.0068471431732177734,146,chair,,,,,,,,"[[811, 323, 1247, 709]]",1
142.png,0.007751941680908203,128,chair,sofa,,,,,,,"[[833, 323, 1250, 714], [813, 276, 1248, 681]]",2
143.png,0.007783412933349609,128,chair,chair,sofa,,,,,,"[[830, 316, 1266, 718], [61, 311, 459, 719], [825, 209, 1236, 652]]",3
144.png,0.007805585861206055,128,sofa,sofa,,,,,,,"[[847, 204, 1247, 649], [1034, 203, 1258, 402]]",2
145.png,0.007230043411254883,138,chair,,,,,,,,"[[864, 290, 991, 658]]",1
146.png,0.006508827209472656,153,,,,,,,,,[],0
147.png,0.006944417953491211,144,chair,,,,,,,,"[[909, 311, 1021, 613]]",1
148.png,0.006517171859741211,153,,,,,,,,,[],0
149.png,0.006586313247680664,151,,,,,,,,,[],0
150.png,0.0065305233001708984,153,,,,,,,,,[],0
151.png,0.007136106491088867,140,chair,,,,,,,,"[[996, 292, 1230, 628]]",1
152.png,0.007273435592651367,137,chair,,,,,,,,"[[1029, 291, 1248, 626]]",1
153.png,0.007661581039428711,130,chair,,,,,,,,"[[1056, 303, 1265, 633]]",1
154.png,0.0071811676025390625,139,chair,,,,,,,,"[[1122, 281, 1259, 647]]",1
155.png,0.006579875946044922,151,,,,,,,,,[],0
156.png,0.006743431091308594,148,chair,,,,,,,,"[[999, 436, 1279, 719]]",1
157.png,0.006514072418212891,153,,,,,,,,,[],0
158.png,0.006531476974487305,153,,,,,,,,,[],0
159.png,0.006617069244384766,151,,,,,,,,,[],0
160.png,0.006527900695800781,153,,,,,,,,,[],0
161.png,0.0065419673919677734,152,,,,,,,,,[],0
162.png,0.0069048404693603516,144,chair,,,,,,,,"[[206, 147, 301, 318]]",1
163.png,0.00760960578918457,131,chair,,,,,,,,"[[265, 151, 373, 333]]",1
164.png,0.007172346115112305,139,chair,,,,,,,,"[[273, 149, 372, 332]]",1
165.png,0.007184743881225586,139,chair,,,,,,,,"[[286, 154, 393, 334]]",1
166.png,0.007681846618652344,130,chair,,,,,,,,"[[306, 151, 394, 346]]",1
167.png,0.007170438766479492,139,chair,,,,,,,,"[[311, 155, 412, 327]]",1
168.png,0.007195234298706055,138,chair,,,,,,,,"[[312, 154, 412, 327]]",1
169.png,0.006808280944824219,146,,,,,,,,,[],0
170.png,0.006567955017089844,152,,,,,,,,,[],0
171.png,0.006631374359130859,150,chair,,,,,,,,"[[361, 156, 458, 324]]",1
172.png,0.007236480712890625,138,chair,,,,,,,,"[[361, 156, 456, 323]]",1
173.png,0.0072209835052490234,138,chair,,,,,,,,"[[362, 157, 457, 323]]",1
174.png,0.007416963577270508,134,chair,,,,,,,,"[[361, 157, 457, 322]]",1
175.png,0.007196903228759766,138,chair,,,,,,,,"[[360, 158, 458, 325]]",1
176.png,0.007241725921630859,138,chair,,,,,,,,"[[361, 158, 457, 324]]",1
177.png,0.007280826568603516,137,chair,dog,,,,,,,"[[362, 157, 456, 324], [27, 398, 244, 651]]",2
178.png,0.007443666458129883,134,chair,,,,,,,,"[[362, 158, 457, 324]]",1
179.png,0.007595062255859375,131,chair,dog,,,,,,,"[[364, 159, 459, 319], [48, 350, 293, 677]]",2
180.png,0.007668256759643555,130,chair,dog,,,,,,,"[[365, 156, 466, 324], [37, 361, 329, 664]]",2
181.png,0.008069276809692383,123,chair,dog,,,,,,,"[[370, 156, 471, 323], [73, 367, 375, 596]]",2
182.png,0.007610321044921875,131,chair,dog,,,,,,,"[[376, 149, 472, 326], [87, 377, 394, 590]]",2
183.png,0.007901191711425781,126,chair,chair,dog,,,,,,"[[389, 154, 497, 318], [282, 138, 378, 281], [160, 364, 461, 581]]",3
184.png,0.008022546768188477,124,chair,chair,dog,,,,,,"[[386, 152, 496, 322], [281, 138, 378, 282], [156, 361, 472, 590]]",3
185.png,0.007661104202270508,130,chair,chair,dog,,,,,,"[[386, 152, 496, 322], [281, 138, 378, 282], [156, 361, 472, 590]]",3
186.png,0.007676124572753906,130,chair,chair,dog,,,,,,"[[392, 153, 497, 320], [282, 139, 378, 281], [176, 368, 489, 579]]",3
187.png,0.007395744323730469,135,chair,dog,,,,,,,"[[402, 155, 498, 318], [217, 363, 510, 586]]",2
188.png,0.00719761848449707,138,dog,,,,,,,,"[[211, 364, 520, 588]]",1
189.png,0.007381916046142578,135,chair,dog,,,,,,,"[[293, 142, 384, 277], [191, 373, 511, 588]]",2
190.png,0.00789499282836914,126,chair,dog,dog,,,,,,"[[291, 141, 394, 278], [210, 377, 520, 599], [566, 325, 672, 493]]",3
191.png,0.007721662521362305,129,chair,dog,,,,,,,"[[294, 141, 396, 280], [209, 385, 542, 589]]",2
192.png,0.007712602615356445,129,chair,dog,,,,,,,"[[290, 143, 399, 280], [199, 385, 539, 595]]",2
193.png,0.007675886154174805,130,chair,dog,,,,,,,"[[289, 142, 402, 282], [198, 399, 542, 625]]",2
194.png,0.007612943649291992,131,chair,dog,,,,,,,"[[288, 141, 401, 283], [186, 405, 544, 631]]",2
195.png,0.007915973663330078,126,chair,dog,,,,,,,"[[288, 141, 400, 283], [292, 404, 547, 621]]",2
196.png,0.007660388946533203,130,chair,dog,,,,,,,"[[288, 142, 401, 282], [286, 393, 548, 624]]",2
197.png,0.007843732833862305,127,chair,dog,,,,,,,"[[288, 142, 400, 282], [292, 395, 547, 625]]",2
198.png,0.007712602615356445,129,chair,dog,,,,,,,"[[287, 142, 400, 282], [310, 392, 537, 631]]",2
199.png,0.0076711177825927734,130,chair,dog,,,,,,,"[[288, 142, 400, 282], [320, 392, 539, 630]]",2
200.png,0.007603645324707031,131,chair,dog,,,,,,,"[[288, 142, 400, 282], [330, 390, 534, 634]]",2
201.png,0.0076215267181396484,131,chair,dog,,,,,,,"[[288, 142, 403, 282], [334, 391, 535, 632]]",2
202.png,0.0072705745697021484,137,chair,dog,,,,,,,"[[289, 142, 402, 282], [324, 390, 537, 632]]",2
203.png,0.00773167610168457,129,chair,dog,,,,,,,"[[288, 141, 402, 283], [320, 390, 540, 631]]",2
204.png,0.00779271125793457,128,chair,dog,,,,,,,"[[288, 142, 402, 283], [319, 389, 541, 630]]",2
205.png,0.0068912506103515625,145,chair,dog,,,,,,,"[[288, 142, 402, 283], [319, 390, 543, 630]]",2
206.png,0.007641792297363281,130,chair,dog,,,,,,,"[[288, 142, 402, 283], [320, 391, 544, 630]]",2
207.png,0.0076961517333984375,129,chair,dog,,,,,,,"[[290, 142, 403, 282], [321, 390, 545, 630]]",2
208.png,0.00708317756652832,141,chair,dog,,,,,,,"[[291, 141, 404, 283], [316, 387, 540, 634]]",2
209.png,0.007644176483154297,130,chair,dog,,,,,,,"[[291, 141, 404, 283], [316, 387, 540, 634]]",2
210.png,0.00757288932800293,132,chair,dog,,,,,,,"[[290, 140, 405, 283], [302, 393, 550, 625]]",2
211.png,0.007868289947509766,127,chair,dog,,,,,,,"[[290, 140, 405, 284], [298, 396, 555, 622]]",2
212.png,0.007643222808837891,130,chair,dog,,,,,,,"[[290, 140, 406, 284], [299, 396, 549, 621]]",2
213.png,0.007764577865600586,128,chair,dog,,,,,,,"[[289, 140, 406, 284], [306, 393, 557, 629]]",2
214.png,0.0076334476470947266,131,chair,dog,,,,,,,"[[289, 140, 406, 284], [315, 389, 555, 633]]",2
215.png,0.00762629508972168,131,chair,dog,,,,,,,"[[289, 140, 406, 284], [328, 393, 566, 630]]",2
216.png,0.007620334625244141,131,chair,dog,,,,,,,"[[290, 140, 405, 284], [333, 395, 566, 629]]",2
217.png,0.007706403732299805,129,chair,dog,,,,,,,"[[289, 140, 405, 284], [342, 395, 552, 627]]",2
218.png,0.0075914859771728516,131,chair,dog,,,,,,,"[[289, 141, 405, 284], [346, 398, 552, 624]]",2
219.png,0.007895231246948242,126,chair,dog,dog,,,,,,"[[289, 141, 405, 284], [349, 400, 553, 629], [581, 333, 689, 498]]",3
220.png,0.007624387741088867,131,chair,dog,dog,,,,,,"[[289, 141, 405, 284], [345, 401, 555, 632], [575, 335, 690, 502]]",3
221.png,0.007617950439453125,131,chair,dog,,,,,,,"[[289, 141, 405, 284], [339, 404, 565, 625]]",2
222.png,0.007088184356689453,141,chair,dog,,,,,,,"[[288, 141, 405, 284], [336, 403, 565, 625]]",2
223.png,0.007241487503051758,138,chair,dog,,,,,,,"[[288, 141, 405, 284], [340, 404, 573, 625]]",2
224.png,0.007834911346435547,127,chair,dog,,,,,,,"[[288, 141, 405, 284], [348, 399, 572, 631]]",2
225.png,0.007779836654663086,128,chair,dog,,,,,,,"[[286, 140, 407, 284], [357, 396, 554, 638]]",2
226.png,0.007403135299682617,135,chair,dog,,,,,,,"[[287, 140, 406, 284], [355, 396, 553, 641]]",2
227.png,0.0077207088470458984,129,chair,dog,,,,,,,"[[287, 140, 407, 285], [354, 391, 549, 643]]",2
228.png,0.007781982421875,128,chair,dog,,,,,,,"[[287, 140, 406, 284], [355, 390, 551, 643]]",2
229.png,0.00763702392578125,130,chair,dog,,,,,,,"[[287, 140, 407, 285], [352, 393, 551, 639]]",2
230.png,0.007613420486450195,131,chair,dog,,,,,,,"[[287, 141, 407, 285], [347, 395, 554, 640]]",2
231.png,0.007687091827392578,130,chair,dog,,,,,,,"[[287, 140, 407, 284], [343, 398, 555, 635]]",2
232.png,0.007639884948730469,130,chair,dog,,,,,,,"[[287, 140, 407, 284], [341, 397, 562, 637]]",2
233.png,0.007647037506103516,130,chair,dog,,,,,,,"[[287, 140, 407, 284], [341, 397, 562, 637]]",2
234.png,0.00804901123046875,124,chair,dog,,,,,,,"[[286, 140, 408, 284], [355, 398, 569, 640]]",2
235.png,0.007613420486450195,131,chair,dog,,,,,,,"[[286, 140, 407, 285], [360, 399, 573, 637]]",2
236.png,0.007100343704223633,140,chair,dog,,,,,,,"[[286, 140, 408, 284], [370, 404, 565, 627]]",2
237.png,0.007653951644897461,130,chair,dog,,,,,,,"[[286, 140, 407, 284], [366, 406, 570, 627]]",2
238.png,0.008162736892700195,122,chair,dog,,,,,,,"[[287, 140, 407, 284], [366, 408, 574, 625]]",2
239.png,0.007606983184814453,131,chair,dog,,,,,,,"[[287, 139, 407, 285], [366, 409, 569, 627]]",2
240.png,0.00779414176940918,128,chair,dog,,,,,,,"[[287, 140, 406, 285], [361, 403, 564, 629]]",2
241.png,0.00785207748413086,127,chair,dog,,,,,,,"[[287, 139, 406, 285], [364, 402, 564, 624]]",2
242.png,0.007679939270019531,130,chair,dog,,,,,,,"[[284, 141, 405, 285], [364, 390, 560, 626]]",2
243.png,0.007737636566162109,129,chair,dog,,,,,,,"[[284, 140, 404, 286], [362, 391, 560, 623]]",2
244.png,0.007618904113769531,131,chair,dog,,,,,,,"[[284, 139, 404, 286], [369, 401, 569, 618]]",2
245.png,0.00764918327331543,130,chair,dog,,,,,,,"[[284, 139, 404, 286], [372, 401, 569, 619]]",2
246.png,0.007828474044799805,127,chair,dog,,,,,,,"[[284, 139, 404, 286], [372, 403, 575, 617]]",2
247.png,0.007643938064575195,130,chair,dog,,,,,,,"[[284, 139, 404, 286], [374, 400, 572, 620]]",2
248.png,0.0077135562896728516,129,chair,dog,,,,,,,"[[284, 140, 404, 286], [376, 401, 566, 618]]",2
249.png,0.007695674896240234,129,chair,dog,,,,,,,"[[284, 140, 404, 286], [376, 400, 566, 618]]",2
250.png,0.0075969696044921875,131,chair,dog,,,,,,,"[[275, 145, 392, 280], [369, 396, 564, 627]]",2
251.png,0.0075664520263671875,132,dog,,,,,,,,"[[348, 396, 587, 633]]",1
252.png,0.007592439651489258,131,dog,,,,,,,,"[[400, 373, 630, 588]]",1
253.png,0.00787973403930664,126,chair,chair,dog,,,,,,"[[237, 152, 438, 324], [566, 147, 675, 339], [396, 372, 648, 596]]",3
254.png,0.00764155387878418,130,chair,dog,,,,,,,"[[261, 140, 431, 345], [407, 371, 656, 595]]",2
255.png,0.0072784423828125,137,dog,,,,,,,,"[[420, 375, 674, 585]]",1
256.png,0.007628440856933594,131,dog,,,,,,,,"[[407, 374, 697, 593]]",1
257.png,0.007653951644897461,130,dog,,,,,,,,"[[417, 377, 702, 592]]",1
258.png,0.007621288299560547,131,dog,,,,,,,,"[[417, 377, 702, 592]]",1
259.png,0.0206754207611084,48,dog,sofa,,,,,,,"[[444, 371, 789, 588], [206, 155, 461, 329]]",2
260.png,0.007687807083129883,130,dog,sofa,,,,,,,"[[441, 370, 793, 588], [206, 154, 461, 330]]",2
261.png,0.007964372634887695,125,dog,sofa,,,,,,,"[[447, 375, 773, 575], [326, 148, 554, 327]]",2
262.png,0.008015632629394531,124,dog,sofa,,,,,,,"[[447, 375, 773, 575], [326, 149, 553, 327]]",2
263.png,0.007528066635131836,132,dog,,,,,,,,"[[404, 372, 761, 565]]",1
264.png,0.007604360580444336,131,dog,,,,,,,,"[[408, 370, 760, 560]]",1
265.png,0.0074574947357177734,134,dog,,,,,,,,"[[409, 370, 759, 560]]",1
266.png,0.007530689239501953,132,dog,,,,,,,,"[[486, 362, 776, 569]]",1
267.png,0.007244110107421875,138,dog,,,,,,,,"[[490, 363, 781, 574]]",1
268.png,0.007493495941162109,133,dog,,,,,,,,"[[486, 370, 770, 578]]",1
269.png,0.007508277893066406,133,dog,,,,,,,,"[[474, 375, 771, 579]]",1
270.png,0.007559299468994141,132,dog,,,,,,,,"[[474, 375, 769, 581]]",1
271.png,0.006879568099975586,145,dog,,,,,,,,"[[472, 376, 768, 583]]",1
272.png,0.007527828216552734,132,dog,,,,,,,,"[[474, 376, 770, 583]]",1
273.png,0.007595539093017578,131,dog,,,,,,,,"[[470, 375, 768, 582]]",1
274.png,0.007494688034057617,133,dog,,,,,,,,"[[483, 376, 765, 583]]",1
275.png,0.007535696029663086,132,dog,,,,,,,,"[[485, 364, 764, 585]]",1
276.png,0.007681131362915039,130,dog,,,,,,,,"[[487, 361, 765, 585]]",1
277.png,0.007210731506347656,138,dog,,,,,,,,"[[493, 363, 768, 582]]",1
278.png,0.007246732711791992,137,dog,,,,,,,,"[[492, 364, 763, 583]]",1
279.png,0.007529735565185547,132,dog,,,,,,,,"[[487, 372, 762, 579]]",1
280.png,0.0072820186614990234,137,dog,,,,,,,,"[[487, 372, 768, 587]]",1
281.png,0.007569074630737305,132,dog,,,,,,,,"[[478, 379, 768, 587]]",1
282.png,0.0075724124908447266,132,dog,,,,,,,,"[[478, 379, 768, 587]]",1
283.png,0.007548809051513672,132,dog,,,,,,,,"[[478, 379, 769, 587]]",1
284.png,0.0075299739837646484,132,dog,,,,,,,,"[[457, 384, 774, 581]]",1
285.png,0.007946014404296875,125,dog,,,,,,,,"[[458, 382, 767, 579]]",1
286.png,0.007576465606689453,131,dog,,,,,,,,"[[460, 375, 757, 569]]",1
287.png,0.007513523101806641,133,dog,,,,,,,,"[[455, 366, 752, 570]]",1
288.png,0.007533073425292969,132,dog,,,,,,,,"[[456, 370, 748, 566]]",1
289.png,0.007495403289794922,133,dog,,,,,,,,"[[460, 374, 746, 562]]",1
290.png,0.007535457611083984,132,dog,,,,,,,,"[[446, 380, 765, 561]]",1
291.png,0.007521152496337891,132,dog,,,,,,,,"[[450, 380, 761, 566]]",1
292.png,0.007540464401245117,132,dog,,,,,,,,"[[450, 375, 762, 557]]",1
293.png,0.0075032711029052734,133,dog,,,,,,,,"[[392, 376, 736, 562]]",1
294.png,0.007698535919189453,129,dog,sofa,,,,,,,"[[392, 382, 731, 562], [464, 156, 647, 271]]",2
295.png,0.0075283050537109375,132,dog,,,,,,,,"[[398, 382, 726, 563]]",1
296.png,0.007542133331298828,132,dog,,,,,,,,"[[397, 376, 729, 559]]",1
297.png,0.007579803466796875,131,dog,,,,,,,,"[[386, 373, 739, 560]]",1
298.png,0.007592916488647461,131,dog,,,,,,,,"[[383, 375, 741, 559]]",1
299.png,0.007622480392456055,131,dog,,,,,,,,"[[385, 377, 742, 557]]",1
300.png,0.007819652557373047,127,dog,sofa,,,,,,,"[[397, 411, 769, 679], [458, 177, 641, 311]]",2
301.png,0.0077168941497802734,129,dog,sofa,,,,,,,"[[396, 411, 770, 679], [457, 177, 641, 312]]",2
302.png,0.007207632064819336,138,dog,,,,,,,,"[[825, 571, 1216, 719]]",1
303.png,0.006570339202880859,152,,,,,,,,,[],0
304.png,0.007533550262451172,132,chair,pottedplant,,,,,,,"[[730, 190, 922, 420], [281, 549, 774, 719]]",2
305.png,0.00653076171875,153,,,,,,,,,[],0
306.png,0.0072329044342041016,138,sofa,,,,,,,,"[[427, 216, 687, 409]]",1
