,cost time,FPS,1,2,3,4,5,coordinate,len
1087.png,0.0075359344482421875,132,diningtable,,,,,"[[202, 100, 1919, 999]]",1
1088.png,0.007576704025268555,131,diningtable,,,,,"[[202, 100, 1919, 999]]",1
1089.png,0.007509946823120117,133,diningtable,,,,,"[[134, 72, 1919, 1024]]",1
1090.png,0.007697343826293945,129,chair,diningtable,,,,"[[1499, 229, 1885, 1011], [54, 93, 1919, 1015]]",2
1091.png,0.007544755935668945,132,diningtable,,,,,"[[85, 70, 1919, 1039]]",1
1092.png,0.007474184036254883,133,diningtable,,,,,"[[121, 67, 1919, 1021]]",1
1093.png,0.007745027542114258,129,diningtable,,,,,"[[251, 88, 1919, 987]]",1
1094.png,0.00754547119140625,132,diningtable,,,,,"[[237, 83, 1919, 983]]",1
1095.png,0.007715940475463867,129,diningtable,,,,,"[[429, 69, 1919, 1013]]",1
1096.png,0.0075151920318603516,133,diningtable,,,,,"[[262, 80, 1919, 984]]",1
1097.png,0.007249355316162109,137,diningtable,,,,,"[[263, 94, 1919, 969]]",1
1098.png,0.0076904296875,130,diningtable,,,,,"[[184, 94, 1919, 973]]",1
1099.png,0.007665157318115234,130,diningtable,,,,,"[[135, 107, 1919, 969]]",1
1100.png,0.00748753547668457,133,diningtable,,,,,"[[100, 90, 1919, 1004]]",1
1101.png,0.006918430328369141,144,diningtable,,,,,"[[79, 61, 1919, 1020]]",1
1102.png,0.007558584213256836,132,diningtable,,,,,"[[36, 77, 1919, 1007]]",1
1103.png,0.007708549499511719,129,diningtable,,,,,"[[120, 65, 1919, 1017]]",1
1104.png,0.0075931549072265625,131,diningtable,,,,,"[[121, 50, 1919, 1038]]",1
1105.png,0.007740974426269531,129,diningtable,,,,,"[[151, 76, 1919, 1028]]",1
1106.png,0.007537841796875,132,diningtable,,,,,"[[220, 85, 1919, 1027]]",1
1107.png,0.007585048675537109,131,diningtable,,,,,"[[161, 134, 1919, 1079]]",1
1108.png,0.0075457096099853516,132,diningtable,,,,,"[[181, 33, 1919, 1077]]",1
1109.png,0.0075740814208984375,132,diningtable,,,,,"[[175, 44, 1919, 1070]]",1
1110.png,0.0077321529388427734,129,diningtable,,,,,"[[115, 96, 1919, 1079]]",1
1111.png,0.007532358169555664,132,diningtable,,,,,"[[89, 90, 1919, 1079]]",1
1112.png,0.007747650146484375,129,diningtable,,,,,"[[89, 90, 1919, 1079]]",1
1113.png,0.00790095329284668,126,diningtable,,,,,"[[63, 116, 1919, 1079]]",1
1114.png,0.007478237152099609,133,diningtable,,,,,"[[114, 132, 1919, 1079]]",1
1115.png,0.007152557373046875,139,diningtable,,,,,"[[110, 131, 1919, 1079]]",1
1116.png,0.007546424865722656,132,diningtable,,,,,"[[105, 139, 1919, 1079]]",1
1117.png,0.006694316864013672,149,,,,,,[],0
1118.png,0.006952047348022461,143,,,,,,[],0
1119.png,0.006517887115478516,153,,,,,,[],0
1120.png,0.0072057247161865234,138,diningtable,,,,,"[[138, 126, 1919, 1079]]",1
1121.png,0.006579875946044922,151,,,,,,[],0
1122.png,0.006622791290283203,150,,,,,,[],0
1123.png,0.007605075836181641,131,chair,,,,,"[[1297, 124, 1581, 638]]",1
1124.png,0.007650613784790039,130,chair,,,,,"[[1294, 121, 1582, 643]]",1
1125.png,0.0075075626373291016,133,chair,,,,,"[[1294, 121, 1582, 643]]",1
1126.png,0.007537841796875,132,chair,,,,,"[[1295, 124, 1583, 639]]",1
1127.png,0.007730245590209961,129,chair,diningtable,,,,"[[1297, 123, 1584, 640], [395, 144, 937, 429]]",2
1128.png,0.0075147151947021484,133,chair,,,,,"[[1296, 124, 1584, 639]]",1
1129.png,0.007531642913818359,132,chair,,,,,"[[1298, 122, 1584, 641]]",1
1130.png,0.00749516487121582,133,chair,,,,,"[[1296, 124, 1584, 638]]",1
1131.png,0.007752180099487305,128,chair,,,,,"[[1296, 123, 1585, 637]]",1
1132.png,0.007936477661132812,126,chair,,,,,"[[1296, 122, 1585, 638]]",1
1133.png,0.007441997528076172,134,chair,,,,,"[[1297, 220, 1568, 666]]",1
1134.png,0.007214546203613281,138,chair,,,,,"[[1295, 219, 1567, 667]]",1
1135.png,0.007202863693237305,138,chair,,,,,"[[1296, 218, 1567, 668]]",1
1136.png,0.007587432861328125,131,chair,,,,,"[[1293, 124, 1585, 636]]",1
1137.png,0.007889986038208008,126,chair,,,,,"[[1293, 124, 1585, 636]]",1
1138.png,0.007573604583740234,132,chair,,,,,"[[1294, 124, 1586, 638]]",1
1139.png,0.007346630096435547,136,chair,,,,,"[[1298, 124, 1585, 640]]",1
1140.png,0.007653713226318359,130,chair,,,,,"[[1300, 119, 1585, 645]]",1
1141.png,0.00656890869140625,152,,,,,,[],0
1142.png,0.007542610168457031,132,chair,,,,,"[[1295, 213, 1595, 693]]",1
1143.png,0.007420539855957031,134,chair,,,,,"[[1288, 211, 1618, 707]]",1
1144.png,0.007239103317260742,138,chair,,,,,"[[1284, 211, 1501, 394]]",1
1145.png,0.007893085479736328,126,chair,chair,,,,"[[1284, 210, 1511, 401], [1270, 308, 1640, 802]]",2
1146.png,0.007804393768310547,128,chair,chair,,,,"[[1379, 307, 1658, 810], [1298, 226, 1519, 397]]",2
1147.png,0.007560014724731445,132,chair,,,,,"[[1379, 370, 1694, 866]]",1
1148.png,0.007523059844970703,132,chair,,,,,"[[1379, 365, 1694, 866]]",1
1149.png,0.00760960578918457,131,chair,,,,,"[[1383, 287, 1687, 817]]",1
1150.png,0.007546901702880859,132,chair,,,,,"[[1377, 369, 1674, 866]]",1
1151.png,0.007489442825317383,133,chair,chair,,,,"[[1357, 380, 1664, 858], [1303, 256, 1520, 478]]",2
1152.png,0.007607698440551758,131,chair,chair,,,,"[[1356, 378, 1663, 858], [1302, 255, 1521, 478]]",2
1153.png,0.007523059844970703,132,chair,chair,,,,"[[1355, 374, 1664, 861], [1304, 254, 1522, 479]]",2
1154.png,0.0074999332427978516,133,chair,chair,,,,"[[1356, 374, 1664, 862], [1301, 254, 1524, 480]]",2
1155.png,0.0077741146087646484,128,chair,chair,,,,"[[1299, 258, 1527, 480], [1356, 380, 1669, 860]]",2
1156.png,0.007508039474487305,133,chair,chair,,,,"[[1354, 374, 1669, 856], [1306, 256, 1523, 478]]",2
1157.png,0.007654905319213867,130,chair,tvmonitor,,,,"[[1371, 298, 1670, 815], [553, 116, 759, 286]]",2
1158.png,0.007723808288574219,129,chair,tvmonitor,,,,"[[1374, 302, 1671, 811], [555, 115, 761, 288]]",2
1159.png,0.007894754409790039,126,chair,tvmonitor,,,,"[[1372, 381, 1670, 849], [558, 115, 759, 287]]",2
1160.png,0.007224559783935547,138,chair,tvmonitor,,,,"[[1373, 380, 1667, 850], [558, 116, 760, 288]]",2
1161.png,0.007733583450317383,129,chair,tvmonitor,,,,"[[1373, 380, 1667, 850], [558, 116, 760, 288]]",2
1162.png,0.007688045501708984,130,chair,tvmonitor,,,,"[[1373, 382, 1669, 849], [559, 116, 759, 287]]",2
1163.png,0.0077321529388427734,129,chair,tvmonitor,,,,"[[1374, 382, 1667, 849], [559, 117, 760, 288]]",2
1164.png,0.007930278778076172,126,chair,,,,,"[[1369, 385, 1667, 849]]",1
1165.png,0.0077550411224365234,128,chair,,,,,"[[1368, 384, 1666, 850]]",1
1166.png,0.007529735565185547,132,chair,,,,,"[[1370, 384, 1667, 849]]",1
1167.png,0.007545948028564453,132,chair,,,,,"[[1375, 386, 1667, 847]]",1
1168.png,0.007601261138916016,131,chair,,,,,"[[1374, 387, 1667, 844]]",1
1169.png,0.0077745914459228516,128,chair,chair,,,,"[[1375, 388, 1668, 844], [1302, 257, 1528, 476]]",2
1170.png,0.007842063903808594,127,chair,chair,,,,"[[1303, 257, 1527, 476], [1374, 391, 1670, 842]]",2
1171.png,0.007567644119262695,132,chair,,,,,"[[1373, 385, 1672, 847]]",1
1172.png,0.007338047027587891,136,chair,,,,,"[[1371, 386, 1669, 846]]",1
1173.png,0.007618904113769531,131,chair,,,,,"[[1366, 387, 1667, 847]]",1
1174.png,0.007559776306152344,132,chair,,,,,"[[1364, 388, 1669, 847]]",1
1175.png,0.007532358169555664,132,chair,,,,,"[[1366, 388, 1668, 847]]",1
1176.png,0.00760650634765625,131,chair,,,,,"[[1363, 389, 1667, 845]]",1
1177.png,0.0076198577880859375,131,chair,,,,,"[[1364, 389, 1668, 845]]",1
1178.png,0.007547616958618164,132,chair,,,,,"[[1365, 388, 1668, 845]]",1
1179.png,0.010235786437988281,97,chair,,,,,"[[1367, 390, 1668, 845]]",1
1180.png,0.0075724124908447266,132,chair,,,,,"[[1368, 389, 1668, 845]]",1
1181.png,0.007494688034057617,133,chair,,,,,"[[1367, 389, 1668, 845]]",1
1182.png,0.00746464729309082,133,chair,,,,,"[[1369, 388, 1668, 846]]",1
1183.png,0.007448673248291016,134,chair,,,,,"[[1369, 386, 1669, 846]]",1
1184.png,0.007307291030883789,136,chair,,,,,"[[1371, 387, 1671, 846]]",1
1185.png,0.007588863372802734,131,chair,,,,,"[[1373, 386, 1671, 847]]",1
1186.png,0.00757908821105957,131,chair,,,,,"[[1373, 386, 1671, 847]]",1
1187.png,0.0077173709869384766,129,chair,tvmonitor,,,,"[[1375, 389, 1671, 846], [554, 122, 761, 288]]",2
1188.png,0.007689952850341797,130,chair,tvmonitor,,,,"[[1371, 387, 1672, 848], [555, 126, 760, 284]]",2
1189.png,0.0074694156646728516,133,chair,,,,,"[[1370, 383, 1672, 851]]",1
1190.png,0.007623434066772461,131,chair,,,,,"[[1370, 382, 1670, 852]]",1
1191.png,0.007578372955322266,131,chair,,,,,"[[1370, 382, 1669, 852]]",1
1192.png,0.00758051872253418,131,chair,,,,,"[[1371, 383, 1668, 852]]",1
1193.png,0.007481813430786133,133,chair,,,,,"[[1370, 383, 1667, 852]]",1
1194.png,0.007639408111572266,130,chair,,,,,"[[1372, 382, 1667, 853]]",1
1195.png,0.007916450500488281,126,chair,tvmonitor,,,,"[[1372, 381, 1667, 853], [558, 127, 761, 284]]",2
1196.png,0.007590055465698242,131,chair,tvmonitor,,,,"[[1373, 382, 1667, 853], [558, 127, 759, 283]]",2
1197.png,0.0077152252197265625,129,chair,tvmonitor,,,,"[[1371, 382, 1667, 852], [556, 130, 759, 283]]",2
1198.png,0.007877588272094727,126,chair,tvmonitor,,,,"[[1374, 382, 1668, 849], [556, 127, 756, 282]]",2
1199.png,0.007829427719116211,127,chair,tvmonitor,,,,"[[1374, 381, 1669, 849], [556, 127, 756, 282]]",2
1200.png,0.007674694061279297,130,chair,tvmonitor,,,,"[[1373, 382, 1670, 848], [556, 127, 757, 283]]",2
1201.png,0.007730007171630859,129,chair,tvmonitor,,,,"[[1375, 384, 1672, 847], [557, 126, 758, 283]]",2
1202.png,0.00771641731262207,129,chair,tvmonitor,,,,"[[1374, 384, 1670, 847], [556, 125, 759, 284]]",2
1203.png,0.007507801055908203,133,chair,,,,,"[[1368, 366, 1684, 865]]",1
1204.png,0.007491588592529297,133,chair,,,,,"[[1369, 371, 1705, 867]]",1
1205.png,0.007526397705078125,132,chair,,,,,"[[1355, 355, 1716, 872]]",1
1206.png,0.007483720779418945,133,chair,,,,,"[[1359, 362, 1719, 872]]",1
1207.png,0.007421016693115234,134,chair,,,,,"[[1385, 384, 1741, 880]]",1
1208.png,0.007689714431762695,130,chair,person,,,,"[[1397, 391, 1754, 881], [826, 266, 1049, 596]]",2
1209.png,0.0076503753662109375,130,chair,,,,,"[[1410, 383, 1766, 895]]",1
1210.png,0.0076062679290771484,131,chair,,,,,"[[1410, 383, 1766, 895]]",1
1211.png,0.007146596908569336,139,chair,,,,,"[[1418, 364, 1776, 902]]",1
1212.png,0.0077478885650634766,129,chair,,,,,"[[1422, 368, 1778, 901]]",1
1213.png,0.007469892501831055,133,chair,,,,,"[[1417, 367, 1781, 901]]",1
1214.png,0.007503986358642578,133,chair,,,,,"[[1418, 370, 1780, 900]]",1
1215.png,0.007535457611083984,132,chair,,,,,"[[1417, 370, 1782, 899]]",1
1216.png,0.007585048675537109,131,chair,,,,,"[[1418, 369, 1780, 899]]",1
1217.png,0.0075528621673583984,132,chair,,,,,"[[1420, 367, 1780, 904]]",1
1218.png,0.007625102996826172,131,chair,,,,,"[[1401, 454, 1798, 941]]",1
1219.png,0.007879257202148438,126,chair,,,,,"[[1403, 454, 1796, 941]]",1
1220.png,0.007581472396850586,131,chair,,,,,"[[1402, 455, 1796, 941]]",1
1221.png,0.0076427459716796875,130,chair,,,,,"[[1401, 454, 1798, 941]]",1
1222.png,0.007483482360839844,133,chair,,,,,"[[1397, 459, 1801, 939]]",1
1223.png,0.007517576217651367,133,chair,,,,,"[[1398, 457, 1800, 940]]",1
1224.png,0.007489681243896484,133,chair,,,,,"[[1396, 457, 1800, 939]]",1
1225.png,0.007214784622192383,138,chair,,,,,"[[1396, 456, 1800, 940]]",1
1226.png,0.006589651107788086,151,,,,,,[],0
1227.png,0.006340980529785156,157,,,,,,[],0
1228.png,0.006188392639160156,161,,,,,,[],0
1229.png,0.006478548049926758,154,,,,,,[],0
1230.png,0.006830692291259766,146,,,,,,[],0
1231.png,0.0071108341217041016,140,chair,,,,,"[[1288, 368, 1748, 1059]]",1
1232.png,0.0076367855072021484,130,chair,,,,,"[[1205, 536, 1678, 1070]]",1
1233.png,0.007553815841674805,132,chair,,,,,"[[1214, 527, 1673, 1066]]",1
1234.png,0.007627248764038086,131,chair,,,,,"[[1214, 527, 1673, 1066]]",1
1235.png,0.006534576416015625,153,,,,,,[],0
1236.png,0.006353616714477539,157,,,,,,[],0
1237.png,0.0068285465240478516,146,,,,,,[],0
1238.png,0.006491184234619141,154,,,,,,[],0
1239.png,0.00667881965637207,149,,,,,,[],0
1240.png,0.0065081119537353516,153,,,,,,[],0
1241.png,0.006494283676147461,153,,,,,,[],0
1242.png,0.006556034088134766,152,,,,,,[],0
1243.png,0.006912946701049805,144,,,,,,[],0
1244.png,0.006505489349365234,153,,,,,,[],0
1245.png,0.006456613540649414,154,,,,,,[],0
1246.png,0.007240772247314453,138,sofa,,,,,"[[620, 275, 1053, 610]]",1
1247.png,0.006967067718505859,143,chair,sofa,,,,"[[745, 108, 946, 322], [653, 313, 1043, 584]]",2
1248.png,0.007031440734863281,142,sofa,,,,,"[[803, 294, 1109, 620]]",1
1249.png,0.007208108901977539,138,sofa,,,,,"[[799, 294, 1117, 624]]",1
1250.png,0.007715702056884766,129,chair,sofa,,,,"[[833, 109, 1037, 312], [800, 280, 1137, 629]]",2
1251.png,0.00655055046081543,152,,,,,,[],0
1252.png,0.006485462188720703,154,,,,,,[],0
1253.png,0.0066754817962646484,149,,,,,,[],0
1254.png,0.006464481353759766,154,,,,,,[],0
1255.png,0.0064830780029296875,154,,,,,,[],0
1256.png,0.006496906280517578,153,,,,,,[],0
1257.png,0.006912946701049805,144,,,,,,[],0
1258.png,0.007192373275756836,139,sofa,,,,,"[[888, 317, 1276, 579]]",1
1259.png,0.0072269439697265625,138,sofa,,,,,"[[888, 317, 1276, 579]]",1
1260.png,0.007309436798095703,136,chair,sofa,,,,"[[360, 715, 719, 1048], [895, 323, 1279, 569]]",2
1261.png,0.0075931549072265625,131,chair,chair,,,,"[[941, 347, 1220, 716], [316, 701, 715, 1049]]",2
1262.png,0.00649261474609375,154,,,,,,[],0
1263.png,0.006476879119873047,154,,,,,,[],0
1264.png,0.006713390350341797,148,,,,,,[],0
1265.png,0.0072362422943115234,138,sofa,,,,,"[[338, 300, 1565, 1079]]",1
1266.png,0.007263660430908203,137,chair,,,,,"[[1114, 466, 1673, 1079]]",1
1267.png,0.0077054500579833984,129,chair,,,,,"[[1117, 463, 1667, 1079]]",1
1268.png,0.006733894348144531,148,,,,,,[],0
1269.png,0.006575345993041992,152,,,,,,[],0
1270.png,0.006583452224731445,151,,,,,,[],0
1271.png,0.006537675857543945,152,,,,,,[],0
1272.png,0.006587028503417969,151,,,,,,[],0
1273.png,0.00728154182434082,137,sofa,,,,,"[[262, 346, 1682, 1058]]",1
1274.png,0.00660395622253418,151,,,,,,[],0
1275.png,0.0064067840576171875,156,,,,,,[],0
1276.png,0.006577253341674805,152,,,,,,[],0
1277.png,0.006572723388671875,152,,,,,,[],0
1278.png,0.0066013336181640625,151,,,,,,[],0
1279.png,0.006655693054199219,150,,,,,,[],0
1280.png,0.007944345474243164,125,chair,,,,,"[[1111, 60, 1376, 377]]",1
1281.png,0.007532835006713867,132,chair,,,,,"[[1111, 63, 1385, 381]]",1
1282.png,0.007277011871337891,137,chair,,,,,"[[1119, 61, 1384, 383]]",1
1283.png,0.007355928421020508,135,chair,,,,,"[[1119, 61, 1384, 383]]",1
1284.png,0.007633209228515625,131,chair,,,,,"[[1138, 178, 1335, 411]]",1
1285.png,0.007259368896484375,137,sofa,,,,,"[[339, 356, 1275, 1061]]",1
1286.png,0.006768941879272461,147,,,,,,[],0
1287.png,0.006604194641113281,151,,,,,,[],0
1288.png,0.006520271301269531,153,,,,,,[],0
1289.png,0.006770133972167969,147,,,,,,[],0
1290.png,0.0065114498138427734,153,,,,,,[],0
1291.png,0.006604194641113281,151,,,,,,[],0
1292.png,0.0072784423828125,137,chair,,,,,"[[214, 334, 512, 739]]",1
1293.png,0.006780147552490234,147,,,,,,[],0
1294.png,0.0066263675689697266,150,,,,,,[],0
1295.png,0.006502628326416016,153,,,,,,[],0
1296.png,0.006620645523071289,151,,,,,,[],0
1297.png,0.006594419479370117,151,,,,,,[],0
1298.png,0.006529092788696289,153,,,,,,[],0
1299.png,0.006715536117553711,148,,,,,,[],0
1300.png,0.006517887115478516,153,,,,,,[],0
1301.png,0.0076427459716796875,130,chair,,,,,"[[865, 350, 1127, 916]]",1
1302.png,0.007904767990112305,126,chair,sofa,,,,"[[857, 359, 1143, 906], [1059, 507, 1852, 1062]]",2
1303.png,0.007670402526855469,130,chair,sofa,,,,"[[839, 357, 1147, 901], [1069, 505, 1838, 1063]]",2
1304.png,0.007597446441650391,131,chair,,,,,"[[805, 374, 1167, 881]]",1
1305.png,0.00775456428527832,128,chair,,,,,"[[746, 167, 1137, 935]]",1
1306.png,0.00762176513671875,131,chair,,,,,"[[816, 363, 1104, 877]]",1
1307.png,0.007489442825317383,133,chair,,,,,"[[65, 105, 472, 1079]]",1
1308.png,0.007614850997924805,131,chair,,,,,"[[65, 105, 472, 1079]]",1
1309.png,0.0078067779541015625,128,chair,chair,,,,"[[55, 123, 468, 1079], [777, 329, 1520, 1070]]",2
1310.png,0.007889509201049805,126,chair,chair,,,,"[[830, 218, 1417, 867], [66, 227, 433, 1016]]",2
1311.png,0.007620811462402344,131,chair,,,,,"[[753, 271, 1278, 651]]",1
1312.png,0.006545543670654297,152,,,,,,[],0
1313.png,0.006558418273925781,152,,,,,,[],0
1314.png,0.0065004825592041016,153,,,,,,[],0
1315.png,0.006616830825805664,151,,,,,,[],0
1316.png,0.0065729618072509766,152,,,,,,[],0
1317.png,0.006499528884887695,153,,,,,,[],0
1318.png,0.006493568420410156,153,,,,,,[],0
1319.png,0.006468296051025391,154,,,,,,[],0
1320.png,0.006738424301147461,148,,,,,,[],0
1321.png,0.006919145584106445,144,,,,,,[],0
1322.png,0.0073299407958984375,136,chair,,,,,"[[722, 299, 1003, 642]]",1
1323.png,0.007416963577270508,134,chair,,,,,"[[738, 295, 994, 653]]",1
1324.png,0.007492542266845703,133,chair,,,,,"[[752, 292, 992, 630]]",1
1325.png,0.0065305233001708984,153,,,,,,[],0
1326.png,0.006592512130737305,151,,,,,,[],0
1327.png,0.006616115570068359,151,,,,,,[],0
1328.png,0.006539821624755859,152,,,,,,[],0
1329.png,0.006794929504394531,147,,,,,,[],0
1330.png,0.006540536880493164,152,,,,,,[],0
1331.png,0.007277965545654297,137,chair,,,,,"[[777, 371, 1436, 1038]]",1
1332.png,0.007288455963134766,137,chair,,,,,"[[777, 371, 1436, 1038]]",1
1333.png,0.0068171024322509766,146,chair,,,,,"[[782, 364, 1433, 1039]]",1
1334.png,0.0065288543701171875,153,,,,,,[],0
1335.png,0.00661015510559082,151,,,,,,[],0
1336.png,0.006522655487060547,153,,,,,,[],0
1337.png,0.006608247756958008,151,,,,,,[],0
1338.png,0.007256269454956055,137,chair,,,,,"[[728, 312, 999, 639]]",1
1339.png,0.006567955017089844,152,,,,,,[],0
1340.png,0.006570577621459961,152,,,,,,[],0
1341.png,0.00655674934387207,152,,,,,,[],0
1342.png,0.006604433059692383,151,,,,,,[],0
1343.png,0.006603240966796875,151,,,,,,[],0
1344.png,0.006544828414916992,152,,,,,,[],0
1345.png,0.006593227386474609,151,,,,,,[],0
1346.png,0.006593227386474609,151,,,,,,[],0
1347.png,0.006419658660888672,155,,,,,,[],0
1348.png,0.006533145904541016,153,,,,,,[],0
1349.png,0.006452798843383789,154,,,,,,[],0
1350.png,0.006540536880493164,152,,,,,,[],0
1351.png,0.007238149642944336,138,chair,,,,,"[[802, 236, 1405, 841]]",1
1352.png,0.007094621658325195,140,chair,,,,,"[[38, 95, 437, 993]]",1
1353.png,0.007176399230957031,139,chair,,,,,"[[42, 83, 427, 1007]]",1
1354.png,0.00725102424621582,137,chair,,,,,"[[37, 71, 426, 1018]]",1
1355.png,0.0066907405853271484,149,chair,,,,,"[[38, 49, 412, 1047]]",1
1356.png,0.007481575012207031,133,chair,chair,,,,"[[35, 55, 419, 1038], [721, 330, 956, 767]]",2
1357.png,0.00734257698059082,136,chair,chair,,,,"[[35, 55, 419, 1038], [721, 330, 956, 767]]",2
1358.png,0.007241487503051758,138,chair,,,,,"[[36, 60, 436, 1029]]",1
1359.png,0.007732868194580078,129,chair,,,,,"[[51, 61, 449, 1040]]",1
1360.png,0.0072383880615234375,138,chair,,,,,"[[42, 49, 449, 1045]]",1
1361.png,0.006705284118652344,149,,,,,,[],0
1362.png,0.006566047668457031,152,,,,,,[],0
1363.png,0.007756710052490234,128,chair,,,,,"[[767, 189, 1146, 901]]",1
1364.png,0.007522106170654297,132,chair,,,,,"[[755, 244, 1162, 994]]",1
1365.png,0.0075337886810302734,132,chair,,,,,"[[747, 243, 1167, 998]]",1
1366.png,0.0075647830963134766,132,chair,,,,,"[[762, 237, 1164, 1006]]",1
1367.png,0.007538557052612305,132,chair,,,,,"[[762, 249, 1166, 995]]",1
1368.png,0.007552146911621094,132,chair,,,,,"[[745, 248, 1176, 989]]",1
1369.png,0.007612943649291992,131,chair,,,,,"[[740, 251, 1177, 992]]",1
1370.png,0.007701873779296875,129,chair,,,,,"[[744, 253, 1176, 989]]",1
1371.png,0.0076296329498291016,131,chair,,,,,"[[740, 251, 1178, 992]]",1
1372.png,0.00717926025390625,139,chair,,,,,"[[745, 243, 1164, 1001]]",1
1373.png,0.007480144500732422,133,chair,,,,,"[[744, 247, 1165, 998]]",1
1374.png,0.0065937042236328125,151,,,,,,[],0
1375.png,0.006514310836791992,153,,,,,,[],0
1376.png,0.006502628326416016,153,,,,,,[],0
1377.png,0.006616353988647461,151,,,,,,[],0
1378.png,0.0065708160400390625,152,,,,,,[],0
1379.png,0.0065784454345703125,152,,,,,,[],0
1380.png,0.015224933624267578,65,,,,,,[],0
1381.png,0.006586790084838867,151,,,,,,[],0
1382.png,0.006766557693481445,147,,,,,,[],0
1383.png,0.006492137908935547,154,,,,,,[],0
1384.png,0.006583213806152344,151,,,,,,[],0
1385.png,0.0067920684814453125,147,,,,,,[],0
1386.png,0.006587028503417969,151,,,,,,[],0
1387.png,0.006541252136230469,152,,,,,,[],0
1388.png,0.0068056583404541016,146,,,,,,[],0
1389.png,0.006483554840087891,154,,,,,,[],0
1390.png,0.006646156311035156,150,,,,,,[],0
1391.png,0.006848573684692383,146,,,,,,[],0
1392.png,0.006634235382080078,150,,,,,,[],0
1393.png,0.006556034088134766,152,,,,,,[],0
1394.png,0.006550312042236328,152,,,,,,[],0
1395.png,0.006613492965698242,151,,,,,,[],0
1396.png,0.006657838821411133,150,,,,,,[],0
1397.png,0.006517171859741211,153,,,,,,[],0
1398.png,0.007233142852783203,138,person,,,,,"[[734, 380, 902, 709]]",1
1399.png,0.006481647491455078,154,,,,,,[],0
1400.png,0.0065839290618896484,151,,,,,,[],0
1401.png,0.006518363952636719,153,,,,,,[],0
1402.png,0.006534576416015625,153,,,,,,[],0
1403.png,0.006600618362426758,151,,,,,,[],0
1404.png,0.006533384323120117,153,,,,,,[],0
1405.png,0.006610870361328125,151,,,,,,[],0
1406.png,0.006566762924194336,152,,,,,,[],0
1407.png,0.0065610408782958984,152,,,,,,[],0
1408.png,0.006515026092529297,153,,,,,,[],0
1409.png,0.006530046463012695,153,,,,,,[],0
1410.png,0.007384300231933594,135,person,,,,,"[[758, 473, 904, 765]]",1
1411.png,0.0066411495208740234,150,,,,,,[],0
1412.png,0.00657963752746582,151,,,,,,[],0
1413.png,0.006632566452026367,150,,,,,,[],0
1414.png,0.006818294525146484,146,,,,,,[],0
1415.png,0.006742954254150391,148,,,,,,[],0
1416.png,0.007614850997924805,131,person,,,,,"[[766, 398, 964, 715]]",1
1417.png,0.007254123687744141,137,person,,,,,"[[768, 389, 964, 709]]",1
1418.png,0.007345438003540039,136,person,pottedplant,,,,"[[764, 381, 980, 689], [1476, 11, 1919, 411]]",2
1419.png,0.007311344146728516,136,pottedplant,,,,,"[[1489, 14, 1915, 418]]",1
1420.png,0.006528615951538086,153,,,,,,[],0
1421.png,0.007272005081176758,137,pottedplant,,,,,"[[1490, 13, 1905, 417]]",1
1422.png,0.007424116134643555,134,pottedplant,,,,,"[[1499, 9, 1908, 419]]",1
1423.png,0.0072307586669921875,138,pottedplant,,,,,"[[1490, 4, 1902, 425]]",1
1424.png,0.006814718246459961,146,,,,,,[],0
1425.png,0.007262468338012695,137,pottedplant,,,,,"[[1497, 1, 1900, 432]]",1
1426.png,0.007550477981567383,132,pottedplant,,,,,"[[1507, 6, 1913, 425]]",1
1427.png,0.00742650032043457,134,pottedplant,,,,,"[[1508, 17, 1918, 415]]",1
1428.png,0.007206916809082031,138,pottedplant,,,,,"[[1503, 11, 1919, 419]]",1
1429.png,0.007235050201416016,138,pottedplant,,,,,"[[1514, 8, 1919, 427]]",1
1430.png,0.007228374481201172,138,pottedplant,,,,,"[[1514, 8, 1919, 427]]",1
1431.png,0.007138252258300781,140,pottedplant,,,,,"[[1517, 4, 1919, 429]]",1
1432.png,0.007280111312866211,137,pottedplant,,,,,"[[1530, 5, 1919, 428]]",1
1433.png,0.007555723190307617,132,pottedplant,,,,,"[[1534, 5, 1916, 431]]",1
1434.png,0.00722956657409668,138,pottedplant,,,,,"[[1533, 12, 1915, 426]]",1
1435.png,0.007177591323852539,139,pottedplant,,,,,"[[1541, 23, 1907, 414]]",1
1436.png,0.0075566768646240234,132,pottedplant,,,,,"[[1532, 22, 1913, 413]]",1
1437.png,0.0067903995513916016,147,,,,,,[],0
1438.png,0.006551027297973633,152,,,,,,[],0
1439.png,0.006699562072753906,149,,,,,,[],0
1440.png,0.0066187381744384766,151,,,,,,[],0
1441.png,0.006488800048828125,154,,,,,,[],0
1442.png,0.006812572479248047,146,,,,,,[],0
1443.png,0.00654292106628418,152,,,,,,[],0
1444.png,0.006510257720947266,153,,,,,,[],0
1445.png,0.0061986446380615234,161,,,,,,[],0
1446.png,0.0065898895263671875,151,,,,,,[],0
1447.png,0.0064966678619384766,153,,,,,,[],0
1448.png,0.006576061248779297,152,,,,,,[],0
1449.png,0.006499052047729492,153,,,,,,[],0
1450.png,0.0065081119537353516,153,,,,,,[],0
1451.png,0.006589651107788086,151,,,,,,[],0
1452.png,0.006594419479370117,151,,,,,,[],0
1453.png,0.0065534114837646484,152,,,,,,[],0
1454.png,0.006497621536254883,153,,,,,,[],0
1455.png,0.006593227386474609,151,,,,,,[],0
1456.png,0.006487607955932617,154,,,,,,[],0
