,cost time,FPS,1,2,3,4,5,6,7,8,coordinate,len
1563.png,0.007567644119262695,132,chair,person,person,person,,,,,"[[639, 542, 1007, 859], [805, 269, 1072, 804], [115, 252, 421, 859], [1286, 334, 1479, 776]]",4
1564.png,0.008471250534057617,118,person,person,person,person,,,,,"[[787, 299, 1069, 939], [84, 298, 392, 923], [1306, 339, 1482, 782], [1171, 405, 1365, 806]]",4
1565.png,0.007628202438354492,131,person,person,person,person,,,,,"[[77, 286, 388, 929], [808, 262, 1055, 986], [1196, 408, 1383, 810], [1279, 389, 1473, 824]]",4
1566.png,0.00813603401184082,122,person,person,person,,,,,,"[[795, 254, 1067, 983], [50, 249, 441, 977], [1261, 412, 1510, 821]]",3
1567.png,0.008402585983276367,119,person,person,person,,,,,,"[[797, 259, 1067, 968], [1274, 399, 1547, 821], [46, 253, 441, 970]]",3
1568.png,0.008128643035888672,123,person,person,person,,,,,,"[[775, 290, 1081, 930], [1288, 379, 1568, 835], [36, 272, 454, 975]]",3
1569.png,0.008105993270874023,123,person,person,person,,,,,,"[[777, 293, 1064, 936], [159, 323, 490, 915], [1332, 345, 1540, 788]]",3
1570.png,0.007668733596801758,130,person,person,person,,,,,,"[[773, 291, 1064, 954], [157, 321, 498, 899], [1335, 360, 1562, 838]]",3
1571.png,0.00806427001953125,124,person,person,person,,,,,,"[[754, 290, 1067, 931], [195, 272, 491, 930], [1392, 395, 1628, 794]]",3
1572.png,0.00808405876159668,123,person,person,person,person,,,,,"[[770, 288, 1095, 919], [213, 263, 510, 942], [1448, 406, 1659, 789], [1321, 398, 1428, 685]]",4
1573.png,0.008840322494506836,113,person,person,person,person,,,,,"[[780, 308, 1109, 910], [228, 256, 505, 956], [1469, 360, 1657, 777], [1533, 426, 1773, 761]]",4
1574.png,0.008404254913330078,118,person,person,person,person,,,,,"[[812, 329, 1110, 924], [273, 246, 549, 871], [1559, 439, 1809, 752], [1467, 346, 1664, 786]]",4
1575.png,0.008050203323364258,124,person,person,person,person,,,,,"[[816, 341, 1126, 919], [272, 279, 555, 944], [1634, 419, 1837, 788], [1489, 355, 1664, 773]]",4
1576.png,0.008129596710205078,123,person,person,person,person,,,,,"[[816, 341, 1126, 919], [272, 279, 555, 944], [1634, 419, 1837, 788], [1489, 355, 1664, 773]]",4
1577.png,0.008411169052124023,118,person,person,person,person,,,,,"[[801, 355, 1150, 923], [372, 288, 652, 941], [1719, 432, 1896, 805], [1470, 388, 1699, 821]]",4
1578.png,0.008309125900268555,120,person,person,person,person,,,,,"[[838, 354, 1183, 932], [402, 301, 688, 962], [1570, 416, 1744, 853], [1840, 376, 1919, 869]]",4
1579.png,0.007920503616333008,126,person,person,person,,,,,,"[[852, 357, 1181, 923], [419, 334, 723, 940], [1571, 408, 1748, 866]]",3
1580.png,0.008228540420532227,121,chair,person,person,person,person,,,,"[[825, 606, 1159, 952], [884, 357, 1230, 903], [1583, 416, 1759, 851], [504, 356, 751, 891], [1468, 467, 1573, 779]]",5
1581.png,0.007969856262207031,125,chair,person,person,,,,,,"[[813, 594, 1161, 950], [883, 347, 1234, 905], [1613, 380, 1802, 864]]",3
1582.png,0.008121013641357422,123,chair,person,person,sofa,,,,,"[[847, 545, 1163, 869], [873, 287, 1244, 817], [1648, 366, 1822, 769], [58, 603, 631, 1006]]",4
1583.png,0.007857799530029297,127,person,person,person,,,,,,"[[876, 296, 1248, 803], [543, 321, 781, 919], [1653, 364, 1818, 769]]",3
1584.png,0.00793147087097168,126,person,person,person,,,,,,"[[884, 297, 1246, 804], [1649, 347, 1817, 776], [541, 293, 786, 937]]",3
1585.png,0.007521390914916992,132,person,person,,,,,,,"[[872, 290, 1243, 802], [1655, 350, 1819, 771]]",2
1586.png,0.007691383361816406,130,person,person,sofa,,,,,,"[[892, 279, 1237, 804], [1654, 342, 1822, 762], [74, 532, 672, 1036]]",3
1587.png,0.007936477661132812,126,person,person,,,,,,,"[[960, 342, 1259, 924], [1665, 344, 1821, 768]]",2
1588.png,0.007495403289794922,133,person,person,,,,,,,"[[969, 326, 1255, 929], [1657, 328, 1820, 776]]",2
1589.png,0.007657051086425781,130,person,person,,,,,,,"[[964, 334, 1265, 924], [1648, 336, 1814, 764]]",2
1590.png,0.007840633392333984,127,chair,person,person,,,,,,"[[881, 511, 1053, 735], [971, 362, 1257, 901], [1634, 317, 1818, 771]]",3
1591.png,0.007568836212158203,132,person,person,,,,,,,"[[941, 352, 1254, 881], [1630, 299, 1812, 765]]",2
1592.png,0.008039474487304688,124,person,person,,,,,,,"[[929, 323, 1241, 735], [1596, 288, 1787, 761]]",2
1593.png,0.008014202117919922,124,person,person,,,,,,,"[[911, 320, 1231, 754], [1641, 297, 1769, 635]]",2
1594.png,0.008017778396606445,124,person,person,,,,,,,"[[914, 295, 1219, 775], [1595, 264, 1766, 703]]",2
1595.png,0.007788896560668945,128,person,person,,,,,,,"[[932, 297, 1219, 784], [1585, 269, 1754, 701]]",2
1596.png,0.008025884628295898,124,person,person,person,,,,,,"[[929, 296, 1224, 789], [1567, 292, 1751, 760], [553, 153, 861, 793]]",3
1597.png,0.007813215255737305,127,person,person,,,,,,,"[[1568, 272, 1735, 698], [910, 309, 1194, 794]]",2
1598.png,0.007870674133300781,127,person,person,,,,,,,"[[1567, 267, 1735, 699], [852, 293, 1093, 683]]",2
1599.png,0.0071773529052734375,139,person,person,,,,,,,"[[1573, 258, 1723, 704], [844, 290, 1077, 684]]",2
1600.png,0.007548093795776367,132,person,person,,,,,,,"[[1573, 260, 1724, 702], [817, 262, 1081, 702]]",2
1601.png,0.0075855255126953125,131,person,person,,,,,,,"[[1573, 260, 1724, 702], [817, 262, 1081, 702]]",2
1602.png,0.007549285888671875,132,person,person,,,,,,,"[[1572, 264, 1735, 699], [760, 229, 1102, 720]]",2
1603.png,0.00797414779663086,125,chair,person,person,,,,,,"[[757, 403, 1123, 828], [694, 235, 1120, 840], [1587, 290, 1752, 754]]",3
1604.png,0.007601022720336914,131,person,person,,,,,,,"[[707, 258, 1134, 849], [1604, 279, 1798, 768]]",2
1605.png,0.007700443267822266,129,person,person,,,,,,,"[[714, 248, 1165, 879], [1619, 302, 1816, 749]]",2
1606.png,0.007554054260253906,132,person,person,,,,,,,"[[760, 248, 1146, 867], [1627, 304, 1813, 745]]",2
1607.png,0.007764101028442383,128,person,person,person,,,,,,"[[342, 361, 810, 1031], [1409, 623, 1516, 1012], [1654, 694, 1787, 1019]]",3
1608.png,0.0075511932373046875,132,person,person,,,,,,,"[[1411, 622, 1512, 1011], [1657, 694, 1785, 1021]]",2
1609.png,0.007778167724609375,128,person,person,,,,,,,"[[1411, 621, 1514, 1008], [1658, 698, 1783, 1015]]",2
1610.png,0.007477283477783203,133,person,person,,,,,,,"[[1408, 612, 1518, 1011], [1652, 701, 1787, 1009]]",2
1611.png,0.007980108261108398,125,person,person,person,,,,,,"[[445, 205, 872, 1079], [1408, 620, 1516, 1008], [1646, 705, 1780, 1006]]",3
1612.png,0.00760197639465332,131,person,person,,,,,,,"[[1405, 615, 1514, 1011], [1643, 712, 1777, 997]]",2
1613.png,0.007779598236083984,128,person,person,person,,,,,,"[[1389, 607, 1511, 1006], [109, 410, 355, 1022], [1640, 710, 1761, 993]]",3
1614.png,0.00808262825012207,123,person,person,person,,,,,,"[[1391, 605, 1509, 1001], [91, 400, 345, 1015], [377, 502, 570, 1027]]",3
1615.png,0.015611886978149414,64,person,person,person,,,,,,"[[1389, 598, 1509, 988], [73, 397, 343, 1004], [363, 443, 608, 1008]]",3
1616.png,0.008121013641357422,123,person,person,person,,,,,,"[[1385, 590, 1504, 992], [66, 399, 334, 999], [380, 500, 600, 1016]]",3
1617.png,0.00707244873046875,141,person,person,person,,,,,,"[[1392, 569, 1495, 996], [78, 375, 335, 1010], [370, 444, 601, 1006]]",3
1618.png,0.008173465728759766,122,person,person,person,person,,,,,"[[1392, 567, 1491, 983], [352, 418, 616, 982], [65, 322, 326, 942], [498, 436, 772, 961]]",4
1619.png,0.008368492126464844,119,person,person,person,person,,,,,"[[60, 310, 334, 965], [1383, 576, 1490, 967], [357, 413, 622, 955], [494, 355, 851, 938]]",4
1620.png,0.00840902328491211,118,person,person,person,person,person,,,,"[[472, 356, 825, 951], [1374, 568, 1485, 962], [59, 331, 342, 938], [314, 383, 506, 989], [390, 402, 640, 952]]",5
1621.png,0.008601665496826172,116,person,person,person,person,,,,,"[[470, 308, 802, 993], [1352, 525, 1475, 920], [69, 332, 329, 931], [318, 371, 483, 984]]",4
1622.png,0.008392572402954102,119,person,person,person,person,,,,,"[[1359, 496, 1470, 918], [490, 354, 782, 1021], [68, 315, 320, 937], [313, 348, 476, 941]]",4
1623.png,0.00810551643371582,123,person,person,person,person,,,,,"[[405, 258, 832, 978], [1339, 486, 1447, 901], [36, 262, 313, 851], [317, 332, 468, 924]]",4
1624.png,0.007884740829467773,126,person,person,person,,,,,,"[[437, 272, 837, 952], [1323, 492, 1437, 883], [309, 312, 475, 919]]",3
1625.png,0.00783681869506836,127,person,person,person,,,,,,"[[437, 272, 837, 952], [1323, 492, 1437, 883], [309, 312, 475, 919]]",3
1626.png,0.008142948150634766,122,person,person,person,person,,,,,"[[457, 250, 844, 960], [288, 297, 462, 914], [1313, 446, 1418, 846], [21, 211, 211, 875]]",4
1627.png,0.008067131042480469,123,person,person,person,,,,,,"[[466, 208, 858, 911], [1303, 438, 1423, 847], [298, 271, 439, 876]]",3
1628.png,0.008073806762695312,123,person,person,person,person,,,,,"[[439, 228, 840, 963], [1304, 418, 1409, 843], [263, 263, 430, 920], [1555, 455, 1645, 818]]",4
1629.png,0.008045673370361328,124,person,person,person,person,,,,,"[[399, 181, 825, 875], [1305, 423, 1418, 825], [246, 204, 426, 858], [1547, 454, 1636, 811]]",4
1630.png,0.008283376693725586,120,person,person,person,,,,,,"[[374, 160, 851, 870], [1304, 410, 1410, 826], [236, 191, 430, 850]]",3
1631.png,0.008040428161621094,124,person,person,person,person,,,,,"[[384, 142, 892, 875], [246, 154, 430, 867], [1305, 423, 1411, 806], [1553, 462, 1634, 800]]",4
1632.png,0.007405757904052734,135,person,person,person,person,,,,,"[[372, 94, 906, 836], [1304, 420, 1412, 796], [238, 180, 411, 787], [1558, 461, 1638, 791]]",4
1633.png,0.008208036422729492,121,person,person,person,person,,,,,"[[401, 78, 880, 822], [1307, 426, 1420, 784], [236, 156, 412, 798], [1552, 455, 1641, 784]]",4
1634.png,0.008519649505615234,117,person,person,person,person,,,,,"[[365, 64, 955, 800], [1295, 346, 1405, 767], [234, 118, 441, 807], [1562, 472, 1647, 750]]",4
1635.png,0.008215904235839844,121,person,person,person,,,,,,"[[1304, 342, 1410, 762], [366, 87, 941, 776], [220, 115, 471, 786]]",3
1636.png,0.008385419845581055,119,person,person,person,,,,,,"[[1307, 343, 1415, 770], [215, 90, 461, 781], [389, 92, 909, 770]]",3
1637.png,0.008557796478271484,116,person,person,person,,,,,,"[[236, 84, 455, 766], [1324, 349, 1437, 748], [437, 83, 866, 775]]",3
1638.png,0.008120536804199219,123,person,person,person,,,,,,"[[473, 83, 861, 767], [1353, 340, 1463, 740], [222, 60, 451, 783]]",3
1639.png,0.008182764053344727,122,person,person,person,person,,,,,"[[1378, 327, 1483, 738], [468, 32, 901, 744], [267, 68, 477, 721], [1618, 387, 1734, 735]]",4
1640.png,0.008163928985595703,122,person,person,person,person,,,,,"[[471, 73, 902, 781], [1388, 334, 1497, 731], [286, 75, 489, 715], [1618, 384, 1728, 730]]",4
1641.png,0.008421659469604492,118,person,person,person,person,,,,,"[[476, 65, 905, 786], [1399, 328, 1507, 738], [1627, 360, 1735, 739], [263, 73, 460, 772]]",4
1642.png,0.008391380310058594,119,person,person,person,person,,,,,"[[484, 69, 925, 793], [1392, 336, 1507, 727], [283, 96, 475, 753], [1650, 345, 1748, 741]]",4
1643.png,0.008437633514404297,118,person,person,person,person,,,,,"[[465, 63, 925, 795], [1667, 343, 1772, 746], [288, 81, 507, 692], [1394, 351, 1509, 714]]",4
1644.png,0.008322000503540039,120,person,person,person,person,,,,,"[[455, 90, 953, 770], [1444, 337, 1563, 737], [293, 83, 525, 691], [1692, 358, 1790, 734]]",4
1645.png,0.019028902053833008,52,person,person,person,person,,,,,"[[577, 36, 962, 762], [1443, 338, 1567, 740], [291, 107, 495, 750], [1691, 354, 1796, 743]]",4
1646.png,0.008377552032470703,119,person,person,person,person,,,,,"[[579, 49, 985, 808], [1442, 335, 1567, 751], [380, 98, 589, 764], [1697, 348, 1794, 739]]",4
1647.png,0.008315324783325195,120,person,person,person,person,,,,,"[[603, 59, 988, 812], [1452, 320, 1571, 762], [383, 107, 580, 779], [1712, 336, 1885, 751]]",4
1648.png,0.008445262908935547,118,person,person,person,person,,,,,"[[613, 56, 1004, 819], [1475, 329, 1592, 768], [379, 133, 563, 795], [1722, 339, 1887, 761]]",4
1649.png,0.008084297180175781,123,person,person,person,person,,,,,"[[645, 59, 1035, 820], [395, 176, 566, 837], [1540, 387, 1639, 817], [1782, 376, 1885, 715]]",4
1650.png,0.00803995132446289,124,person,person,person,person,,,,,"[[645, 59, 1035, 820], [395, 176, 566, 837], [1540, 387, 1639, 817], [1782, 376, 1885, 715]]",4
1651.png,0.008069276809692383,123,person,person,person,person,,,,,"[[609, 61, 1056, 826], [401, 171, 570, 842], [1544, 387, 1643, 820], [1797, 381, 1895, 726]]",4
1652.png,0.008167743682861328,122,person,person,person,person,,,,,"[[620, 58, 1063, 844], [411, 173, 573, 848], [1543, 392, 1646, 819], [1822, 424, 1912, 788]]",4
1653.png,0.007957220077514648,125,person,person,person,person,,,,,"[[621, 66, 1058, 856], [423, 179, 585, 851], [8, 105, 344, 815], [1541, 407, 1648, 812]]",4
1654.png,0.008347034454345703,119,person,person,person,person,,,,,"[[613, 95, 1061, 934], [420, 184, 584, 864], [13, 102, 342, 821], [1583, 417, 1716, 827]]",4
1655.png,0.008586645126342773,116,person,person,person,person,,,,,"[[664, 109, 1021, 923], [432, 188, 616, 895], [31, 91, 323, 838], [1585, 437, 1722, 844]]",4
1656.png,0.008334159851074219,119,person,person,person,person,,,,,"[[650, 126, 998, 928], [437, 212, 618, 902], [1590, 450, 1733, 846], [23, 90, 334, 839]]",4
1657.png,0.008387327194213867,119,person,person,person,person,,,,,"[[626, 112, 990, 925], [416, 258, 595, 918], [1603, 481, 1733, 892], [64, 89, 294, 808]]",4
1658.png,0.008031845092773438,124,person,person,person,person,,,,,"[[417, 254, 591, 931], [628, 110, 990, 948], [1604, 475, 1726, 905], [1874, 432, 1919, 827]]",4
1659.png,0.008774518966674805,113,person,person,person,person,person,,,,"[[626, 101, 1003, 949], [414, 260, 585, 936], [1600, 476, 1731, 918], [48, 175, 215, 297], [1872, 439, 1919, 824]]",5
1660.png,0.008049249649047852,124,person,person,person,,,,,,"[[573, 98, 1024, 987], [395, 254, 590, 979], [1600, 494, 1737, 906]]",3
1661.png,0.008133172988891602,122,person,person,person,person,,,,,"[[589, 68, 996, 1020], [389, 255, 580, 1004], [1593, 503, 1733, 906], [1855, 509, 1919, 898]]",4
1662.png,0.008124828338623047,123,person,person,person,person,,,,,"[[548, 41, 1000, 1025], [379, 270, 580, 1000], [1586, 527, 1724, 918], [1852, 501, 1919, 909]]",4
1663.png,0.007840156555175781,127,person,person,person,,,,,,"[[414, 0, 1031, 991], [1594, 574, 1732, 964], [1855, 501, 1919, 916]]",3
1664.png,0.008102178573608398,123,person,person,person,,,,,,"[[406, 0, 1027, 1002], [1853, 501, 1919, 917], [1593, 571, 1731, 967]]",3
1665.png,0.008113384246826172,123,person,person,person,person,,,,,"[[488, 0, 1103, 1042], [364, 272, 608, 1004], [1600, 566, 1732, 972], [1861, 508, 1919, 914]]",4
1666.png,0.007973194122314453,125,person,person,person,person,,,,,"[[480, 0, 1094, 1063], [1603, 563, 1735, 976], [389, 336, 626, 1028], [1867, 520, 1919, 912]]",4
1667.png,0.008052825927734375,124,person,person,person,,,,,,"[[455, 18, 1127, 1052], [1615, 568, 1752, 977], [393, 351, 637, 1016]]",3
1668.png,0.0077664852142333984,128,person,person,person,,,,,,"[[481, 8, 1099, 1062], [385, 349, 626, 1026], [1633, 572, 1761, 988]]",3
1669.png,0.007787942886352539,128,person,person,person,,,,,,"[[404, 0, 998, 1079], [1664, 589, 1793, 978], [382, 337, 594, 1062]]",3
1670.png,0.007789134979248047,128,person,person,person,,,,,,"[[440, 0, 948, 1073], [1671, 574, 1801, 991], [417, 365, 608, 1063]]",3
1671.png,0.00792694091796875,126,person,person,,,,,,,"[[476, 18, 1049, 1062], [1671, 588, 1801, 979]]",2
1672.png,0.00787043571472168,127,person,person,,,,,,,"[[422, 22, 1104, 1056], [33, 242, 360, 1041]]",2
1673.png,0.008081912994384766,123,person,person,,,,,,,"[[455, 0, 1112, 1079], [35, 244, 368, 1035]]",2
1674.png,0.007849454879760742,127,person,person,,,,,,,"[[455, 0, 1112, 1079], [35, 244, 368, 1035]]",2
1675.png,0.007879018783569336,126,person,person,,,,,,,"[[459, 0, 1130, 1079], [41, 251, 379, 1025]]",2
1676.png,0.008058547973632812,124,person,person,,,,,,,"[[572, 30, 1100, 1059], [46, 258, 404, 1016]]",2
1677.png,0.007833719253540039,127,person,,,,,,,,"[[603, 48, 1048, 1067]]",1
1678.png,0.0076446533203125,130,person,,,,,,,,"[[583, 26, 1094, 1068]]",1
1679.png,0.007585763931274414,131,person,,,,,,,,"[[580, 62, 1068, 1036]]",1
1680.png,0.007582187652587891,131,person,,,,,,,,"[[602, 20, 1088, 1070]]",1
1681.png,0.007776737213134766,128,person,person,,,,,,,"[[535, 77, 1164, 1031], [86, 375, 374, 1006]]",2
1682.png,0.007870197296142578,127,person,person,,,,,,,"[[515, 86, 1149, 1030], [44, 366, 418, 1049]]",2
1683.png,0.007837772369384766,127,person,person,,,,,,,"[[520, 82, 1122, 1042], [60, 349, 406, 1061]]",2
1684.png,0.007874488830566406,126,person,person,,,,,,,"[[491, 95, 1110, 1033], [145, 351, 550, 1065]]",2
1685.png,0.007898092269897461,126,person,person,,,,,,,"[[522, 107, 1114, 1031], [96, 368, 367, 1038]]",2
1686.png,0.007696390151977539,129,chair,person,person,,,,,,"[[186, 674, 546, 1079], [565, 145, 1092, 1079], [92, 354, 337, 1031]]",3
1687.png,0.007817506790161133,127,person,person,,,,,,,"[[578, 145, 1069, 1079], [50, 334, 394, 1079]]",2
1688.png,0.007868528366088867,127,person,person,person,,,,,,"[[580, 196, 1083, 1037], [92, 330, 330, 1050], [428, 462, 648, 1079]]",3
1689.png,0.008840560913085938,113,person,person,person,person,person,,,,"[[1033, 265, 1264, 657], [0, 293, 205, 962], [1123, 5, 1898, 1059], [163, 343, 290, 721], [570, 305, 688, 574]]",5
1690.png,0.008407115936279297,118,person,person,person,person,,,,,"[[1034, 270, 1259, 651], [1017, 0, 1856, 1079], [153, 357, 278, 733], [3, 302, 203, 946]]",4
1691.png,0.008130788803100586,122,person,person,person,person,,,,,"[[1007, 0, 1854, 1074], [993, 279, 1236, 642], [100, 325, 265, 871], [15, 294, 193, 939]]",4
1692.png,0.008170366287231445,122,person,person,person,person,,,,,"[[985, 13, 1863, 1064], [991, 288, 1231, 636], [86, 330, 266, 778], [16, 289, 192, 946]]",4
1693.png,0.008341789245605469,119,person,person,person,person,,,,,"[[981, 11, 1855, 1069], [980, 278, 1231, 624], [136, 322, 256, 754], [18, 284, 195, 956]]",4
1694.png,0.008364677429199219,119,person,person,person,person,,,,,"[[988, 15, 1846, 1062], [969, 284, 1203, 619], [134, 321, 252, 766], [24, 293, 193, 952]]",4
1695.png,0.008394718170166016,119,person,person,person,person,,,,,"[[996, 24, 1826, 1058], [964, 283, 1195, 621], [135, 320, 252, 760], [28, 285, 195, 966]]",4
1696.png,0.008539438247680664,117,person,person,person,person,,,,,"[[981, 7, 1831, 1071], [935, 287, 1191, 615], [140, 315, 259, 762], [20, 297, 200, 957]]",4
1697.png,0.008406877517700195,118,person,person,person,person,person,,,,"[[970, 4, 1838, 1079], [933, 290, 1189, 613], [144, 324, 263, 755], [19, 303, 199, 952], [499, 319, 607, 562]]",5
1698.png,0.008507966995239258,117,person,person,person,person,person,,,,"[[970, 4, 1838, 1079], [933, 290, 1189, 613], [144, 324, 263, 755], [19, 303, 199, 952], [499, 319, 607, 562]]",5
1699.png,0.008383750915527344,119,person,person,person,person,,,,,"[[974, 6, 1816, 1079], [933, 287, 1186, 618], [17, 306, 195, 949], [89, 335, 270, 772]]",4
1700.png,0.008365869522094727,119,person,person,person,person,,,,,"[[909, 9, 1915, 1063], [934, 290, 1178, 614], [17, 311, 198, 942], [146, 339, 275, 748]]",4
1701.png,0.008361577987670898,119,person,person,person,person,,,,,"[[911, 19, 1911, 1056], [929, 294, 1178, 617], [19, 299, 192, 959], [92, 332, 256, 891]]",4
1702.png,0.008107185363769531,123,person,person,person,person,,,,,"[[954, 0, 1829, 1079], [919, 294, 1188, 624], [19, 309, 204, 946], [489, 326, 616, 574]]",4
1703.png,0.008688211441040039,115,person,person,person,person,person,,,,"[[960, 14, 1830, 1079], [71, 360, 270, 881], [16, 344, 192, 1050], [923, 285, 1185, 628], [476, 323, 600, 579]]",5
1704.png,0.007805347442626953,128,person,person,person,,,,,,"[[985, 15, 1829, 1077], [18, 322, 211, 939], [456, 328, 603, 567]]",3
1705.png,0.008042573928833008,124,person,person,person,person,,,,,"[[973, 8, 1836, 1079], [16, 319, 215, 943], [885, 288, 1128, 966], [455, 327, 598, 560]]",4
1706.png,0.007434844970703125,134,person,person,person,person,,,,,"[[945, 0, 1857, 1075], [17, 332, 215, 931], [447, 331, 604, 561], [879, 274, 1124, 973]]",4
1707.png,0.008391618728637695,119,person,person,person,person,,,,,"[[984, 10, 1872, 1069], [865, 275, 1135, 976], [63, 365, 264, 872], [446, 320, 569, 577]]",4
1708.png,0.008153200149536133,122,person,person,person,person,,,,,"[[1002, 20, 1867, 1061], [855, 291, 1141, 966], [71, 343, 256, 894], [438, 314, 550, 586]]",4
1709.png,0.008364200592041016,119,person,person,person,person,,,,,"[[995, 30, 1870, 1058], [840, 293, 1142, 966], [428, 309, 539, 584], [74, 351, 251, 884]]",4
1710.png,0.008384466171264648,119,person,person,person,person,,,,,"[[990, 42, 1881, 1052], [844, 294, 1132, 961], [424, 314, 537, 579], [41, 316, 210, 938]]",4
1711.png,0.00813436508178711,122,person,person,person,person,,,,,"[[1140, 54, 1877, 1055], [848, 298, 1125, 966], [40, 329, 215, 926], [427, 323, 541, 570]]",4
1712.png,0.008562564849853516,116,person,person,person,person,,,,,"[[1141, 76, 1887, 1043], [843, 308, 1121, 960], [416, 322, 530, 569], [42, 326, 212, 932]]",4
1713.png,0.0081939697265625,122,person,person,person,person,,,,,"[[1130, 59, 1897, 1049], [846, 300, 1111, 968], [41, 312, 212, 943], [429, 337, 525, 569]]",4
1714.png,0.008201122283935547,121,person,person,person,person,,,,,"[[1136, 51, 1890, 1057], [840, 303, 1110, 963], [43, 294, 214, 955], [431, 329, 517, 565]]",4
1715.png,0.007386684417724609,135,person,person,person,person,,,,,"[[1153, 52, 1879, 1055], [835, 304, 1113, 962], [45, 299, 213, 944], [437, 330, 525, 565]]",4
1716.png,0.008136987686157227,122,person,person,person,person,,,,,"[[1153, 47, 1879, 1058], [838, 292, 1108, 975], [46, 303, 214, 936], [424, 324, 524, 581]]",4
1717.png,0.008157014846801758,122,person,person,person,person,,,,,"[[1152, 62, 1878, 1043], [831, 305, 1113, 960], [52, 301, 209, 928], [417, 318, 533, 591]]",4
1718.png,0.007674217224121094,130,person,person,person,person,,,,,"[[1159, 61, 1870, 1044], [832, 300, 1112, 964], [55, 319, 211, 903], [417, 319, 540, 596]]",4
1719.png,0.008298635482788086,120,person,person,person,person,person,,,,"[[1173, 63, 1860, 1047], [831, 288, 1102, 973], [55, 318, 209, 900], [427, 310, 550, 589], [330, 309, 471, 583]]",5
1720.png,0.008068561553955078,123,person,person,person,person,,,,,"[[1165, 59, 1863, 1053], [835, 275, 1098, 977], [321, 320, 472, 577], [428, 320, 555, 577]]",4
1721.png,0.007723331451416016,129,person,person,,,,,,,"[[1180, 48, 1855, 1061], [834, 273, 1099, 976]]",2
1722.png,0.008052825927734375,124,person,person,person,person,,,,,"[[1196, 61, 1845, 1046], [832, 267, 1085, 971], [36, 278, 192, 841], [425, 314, 541, 568]]",4
1723.png,0.008294820785522461,120,person,person,person,person,,,,,"[[1196, 61, 1845, 1046], [832, 267, 1085, 971], [36, 278, 192, 841], [425, 314, 541, 568]]",4
1724.png,0.0077304840087890625,129,person,person,person,,,,,,"[[1185, 54, 1852, 1048], [831, 268, 1090, 969], [39, 286, 190, 834]]",3
1725.png,0.008392572402954102,119,person,person,person,,,,,,"[[1167, 37, 1852, 1053], [836, 265, 1088, 976], [38, 295, 192, 827]]",3
1726.png,0.008051872253417969,124,person,person,person,,,,,,"[[1002, 65, 1850, 1031], [31, 293, 189, 828], [833, 272, 1089, 973]]",3
1727.png,0.00838780403137207,119,person,person,person,person,person,,,,"[[986, 60, 1868, 1033], [822, 272, 1085, 967], [22, 286, 182, 829], [1140, 197, 1409, 540], [351, 320, 466, 576]]",5
1728.png,0.008101701736450195,123,person,person,person,,,,,,"[[918, 31, 1871, 1057], [814, 274, 1083, 961], [17, 288, 171, 827]]",3
1729.png,0.008111953735351562,123,person,person,person,,,,,,"[[978, 40, 1851, 1047], [827, 265, 1089, 966], [13, 297, 164, 820]]",3
1730.png,0.0081787109375,122,person,person,person,person,,,,,"[[987, 46, 1845, 1040], [9, 292, 164, 814], [824, 268, 1090, 958], [1139, 94, 1426, 488]]",4
1731.png,0.008173704147338867,122,person,person,person,person,,,,,"[[984, 48, 1846, 1038], [8, 289, 160, 816], [826, 269, 1075, 812], [763, 282, 879, 608]]",4
1732.png,0.008479595184326172,117,person,person,person,person,,,,,"[[889, 15, 1887, 1072], [819, 291, 1069, 773], [776, 268, 889, 621], [8, 287, 155, 820]]",4
1733.png,0.008042097091674805,124,person,person,person,person,,,,,"[[897, 29, 1884, 1055], [845, 292, 1092, 631], [778, 275, 900, 612], [304, 313, 424, 575]]",4
1734.png,0.00843667984008789,118,person,person,person,person,person,,,,"[[910, 32, 1858, 1049], [856, 295, 1090, 624], [781, 283, 901, 614], [2, 281, 149, 828], [306, 318, 422, 584]]",5
1735.png,0.007507801055908203,133,person,person,person,person,person,,,,"[[895, 31, 1869, 1049], [859, 293, 1082, 626], [778, 287, 903, 617], [299, 312, 429, 586], [0, 272, 149, 833]]",5
1736.png,0.007440328598022461,134,person,person,person,person,person,,,,"[[900, 22, 1868, 1055], [776, 284, 903, 620], [869, 284, 1081, 626], [0, 276, 151, 830], [295, 316, 423, 587]]",5
1737.png,0.008194446563720703,122,person,person,person,person,person,,,,"[[895, 19, 1868, 1055], [286, 297, 419, 595], [754, 274, 952, 643], [868, 280, 1082, 623], [0, 265, 146, 840]]",5
1738.png,0.0086517333984375,115,person,person,person,person,person,,,,"[[943, 20, 1822, 1052], [918, 302, 1184, 601], [296, 300, 419, 587], [0, 259, 146, 845], [752, 286, 950, 639]]",5
1739.png,0.007027387619018555,142,person,,,,,,,,"[[591, 204, 1653, 1046]]",1
1740.png,0.007688999176025391,130,person,,,,,,,,"[[590, 194, 1649, 1048]]",1
1741.png,0.007579326629638672,131,person,,,,,,,,"[[591, 196, 1650, 1043]]",1
1742.png,0.007589817047119141,131,person,,,,,,,,"[[599, 195, 1637, 1043]]",1
1743.png,0.007620573043823242,131,person,,,,,,,,"[[598, 191, 1643, 1036]]",1
1744.png,0.007540225982666016,132,person,,,,,,,,"[[590, 189, 1642, 1039]]",1
1745.png,0.007599353790283203,131,person,,,,,,,,"[[588, 179, 1634, 1056]]",1
