,cost time,FPS,1,2,3,4,5,coordinate,len
843.png,0.006731510162353516,148,,,,,,[],0
844.png,0.006498813629150391,153,,,,,,[],0
845.png,0.006569385528564453,152,,,,,,[],0
846.png,0.006586790084838867,151,,,,,,[],0
847.png,0.0075168609619140625,133,car,,,,,"[[759, 734, 1632, 993]]",1
848.png,0.0075724124908447266,132,car,,,,,"[[828, 686, 1497, 1040]]",1
849.png,0.007552385330200195,132,car,,,,,"[[817, 681, 1511, 1021]]",1
850.png,0.0074427127838134766,134,car,,,,,"[[814, 658, 1492, 1027]]",1
851.png,0.007498979568481445,133,car,,,,,"[[772, 637, 1524, 976]]",1
852.png,0.007489919662475586,133,car,,,,,"[[826, 608, 1575, 989]]",1
853.png,0.007436513900756836,134,car,,,,,"[[795, 608, 1513, 974]]",1
854.png,0.007895231246948242,126,car,,,,,"[[795, 586, 1523, 978]]",1
855.png,0.007504701614379883,133,car,,,,,"[[811, 565, 1499, 983]]",1
856.png,0.00749516487121582,133,car,,,,,"[[829, 564, 1482, 985]]",1
857.png,0.007590770721435547,131,car,,,,,"[[823, 549, 1479, 992]]",1
858.png,0.0071756839752197266,139,car,,,,,"[[838, 552, 1480, 990]]",1
859.png,0.007627248764038086,131,car,,,,,"[[835, 548, 1466, 983]]",1
860.png,0.00767207145690918,130,car,,,,,"[[825, 547, 1474, 975]]",1
861.png,0.006949186325073242,143,car,,,,,"[[824, 545, 1481, 974]]",1
862.png,0.006731510162353516,148,,,,,,[],0
863.png,0.00649261474609375,154,,,,,,[],0
864.png,0.0065076351165771484,153,,,,,,[],0
865.png,0.006367206573486328,157,,,,,,[],0
866.png,0.006474971771240234,154,,,,,,[],0
867.png,0.006674289703369141,149,,,,,,[],0
868.png,0.006281137466430664,159,,,,,,[],0
869.png,0.0064754486083984375,154,,,,,,[],0
870.png,0.006519317626953125,153,,,,,,[],0
871.png,0.006953001022338867,143,,,,,,[],0
872.png,0.006487131118774414,154,,,,,,[],0
873.png,0.00620269775390625,161,,,,,,[],0
874.png,0.006525516510009766,153,,,,,,[],0
875.png,0.00683283805847168,146,,,,,,[],0
876.png,0.006465911865234375,154,,,,,,[],0
877.png,0.0067517757415771484,148,pottedplant,,,,,"[[233, 233, 793, 522]]",1
878.png,0.006475687026977539,154,,,,,,[],0
879.png,0.007570505142211914,132,pottedplant,,,,,"[[233, 230, 789, 526]]",1
880.png,0.007416963577270508,134,pottedplant,,,,,"[[236, 226, 792, 529]]",1
881.png,0.007189750671386719,139,pottedplant,,,,,"[[233, 229, 797, 528]]",1
882.png,0.0064656734466552734,154,,,,,,[],0
883.png,0.006356000900268555,157,,,,,,[],0
884.png,0.006744861602783203,148,,,,,,[],0
885.png,0.0065495967864990234,152,,,,,,[],0
886.png,0.006333112716674805,157,,,,,,[],0
887.png,0.0065081119537353516,153,,,,,,[],0
888.png,0.006481170654296875,154,,,,,,[],0
889.png,0.006577730178833008,152,,,,,,[],0
890.png,0.006784915924072266,147,,,,,,[],0
891.png,0.007361650466918945,135,person,person,,,,"[[741, 59, 1472, 981], [368, 107, 902, 930]]",2
892.png,0.00710606575012207,140,person,person,person,,,"[[777, 90, 1467, 965], [358, 104, 889, 969], [345, 103, 654, 503]]",3
893.png,0.009375572204589844,106,person,person,person,,,"[[777, 90, 1467, 965], [358, 104, 889, 969], [345, 103, 654, 503]]",3
894.png,0.008192300796508789,122,person,person,,,,"[[925, 95, 1508, 960], [332, 87, 715, 962]]",2
895.png,0.007792472839355469,128,person,person,,,,"[[859, 71, 1437, 983], [326, 122, 679, 950]]",2
896.png,0.0069866180419921875,143,person,person,,,,"[[882, 63, 1414, 990], [307, 112, 670, 974]]",2
897.png,0.007775306701660156,128,person,person,,,,"[[900, 59, 1406, 994], [315, 61, 694, 1011]]",2
898.png,0.00814366340637207,122,person,person,,,,"[[899, 77, 1403, 980], [316, 63, 688, 1009]]",2
899.png,0.007800102233886719,128,person,person,,,,"[[907, 64, 1406, 984], [303, 67, 693, 995]]",2
900.png,0.00797724723815918,125,person,person,,,,"[[312, 84, 683, 982], [902, 63, 1402, 984]]",2
901.png,0.008205413818359375,121,person,person,,,,"[[316, 54, 693, 1028], [892, 22, 1417, 1019]]",2
902.png,0.00783991813659668,127,person,person,,,,"[[324, 66, 695, 1025], [893, 25, 1414, 1005]]",2
903.png,0.007597446441650391,131,person,person,,,,"[[883, 38, 1422, 992], [316, 74, 706, 1012]]",2
904.png,0.007880687713623047,126,person,person,,,,"[[938, 31, 1501, 1005], [328, 73, 699, 1005]]",2
905.png,0.00786900520324707,127,person,person,,,,"[[940, 71, 1498, 993], [335, 83, 711, 995]]",2
906.png,0.008024215698242188,124,person,person,,,,"[[937, 79, 1506, 984], [356, 77, 705, 1008]]",2
907.png,0.00783681869506836,127,person,person,,,,"[[933, 65, 1518, 979], [350, 72, 717, 1016]]",2
908.png,0.008046388626098633,124,person,person,,,,"[[927, 68, 1502, 988], [340, 101, 723, 998]]",2
909.png,0.007875680923461914,126,person,person,,,,"[[939, 60, 1503, 1005], [322, 113, 736, 992]]",2
910.png,0.007768869400024414,128,person,person,,,,"[[937, 57, 1508, 998], [322, 161, 754, 1027]]",2
911.png,0.007830142974853516,127,person,person,,,,"[[955, 50, 1486, 1014], [324, 184, 748, 1014]]",2
912.png,0.007778167724609375,128,person,person,,,,"[[950, 29, 1481, 1021], [331, 223, 753, 989]]",2
913.png,0.007882118225097656,126,person,person,,,,"[[944, 58, 1489, 990], [345, 256, 744, 970]]",2
914.png,0.00801706314086914,124,person,person,,,,"[[947, 79, 1493, 971], [392, 314, 712, 946]]",2
915.png,0.008281946182250977,120,person,person,,,,"[[970, 77, 1481, 994], [387, 336, 717, 947]]",2
916.png,0.007831573486328125,127,person,person,,,,"[[955, 91, 1486, 980], [372, 347, 719, 944]]",2
917.png,0.007877349853515625,126,person,person,,,,"[[955, 91, 1486, 980], [372, 347, 719, 944]]",2
918.png,0.007848739624023438,127,person,person,,,,"[[954, 93, 1489, 982], [373, 364, 734, 936]]",2
919.png,0.007847785949707031,127,person,person,,,,"[[957, 108, 1486, 990], [394, 384, 713, 983]]",2
920.png,0.007847785949707031,127,person,person,,,,"[[956, 109, 1486, 989], [393, 384, 713, 983]]",2
921.png,0.00790262222290039,126,person,person,,,,"[[958, 115, 1470, 992], [398, 397, 726, 1001]]",2
922.png,0.00775146484375,129,person,person,,,,"[[958, 140, 1474, 974], [383, 428, 736, 984]]",2
923.png,0.007894515991210938,126,person,person,,,,"[[960, 151, 1476, 964], [382, 439, 737, 984]]",2
924.png,0.007844209671020508,127,person,person,,,,"[[947, 152, 1496, 1030], [379, 436, 729, 985]]",2
925.png,0.007880449295043945,126,person,person,,,,"[[960, 184, 1490, 998], [382, 449, 734, 995]]",2
926.png,0.007959842681884766,125,person,person,,,,"[[957, 199, 1482, 987], [423, 427, 806, 1014]]",2
927.png,0.007849931716918945,127,person,person,,,,"[[960, 205, 1471, 980], [421, 439, 812, 1009]]",2
928.png,0.007855415344238281,127,person,person,,,,"[[949, 211, 1474, 975], [418, 448, 810, 1007]]",2
929.png,0.007001399993896484,142,person,person,,,,"[[905, 220, 1436, 972], [415, 470, 811, 992]]",2
930.png,0.00784921646118164,127,person,person,,,,"[[896, 225, 1444, 967], [418, 469, 811, 991]]",2
931.png,0.007848262786865234,127,person,person,,,,"[[896, 222, 1442, 973], [418, 472, 801, 981]]",2
932.png,0.0065004825592041016,153,,,,,,[],0
933.png,0.00654149055480957,152,,,,,,[],0
934.png,0.006575345993041992,152,,,,,,[],0
935.png,0.006457328796386719,154,,,,,,[],0
936.png,0.006495475769042969,153,,,,,,[],0
937.png,0.007568836212158203,132,,,,,,[],0
938.png,0.00652623176574707,153,,,,,,[],0
939.png,0.007511615753173828,133,car,,,,,"[[59, 437, 481, 852]]",1
940.png,0.007602691650390625,131,car,person,,,,"[[11, 357, 686, 889], [179, 456, 348, 571]]",2
941.png,0.007697582244873047,129,car,person,,,,"[[11, 357, 686, 889], [179, 456, 348, 571]]",2
942.png,0.007645368576049805,130,car,person,,,,"[[30, 349, 821, 880], [340, 389, 510, 507]]",2
943.png,0.0077402591705322266,129,car,person,,,,"[[1, 167, 1291, 927], [689, 300, 849, 402]]",2
944.png,0.007520437240600586,132,car,,,,,"[[0, 198, 1399, 988]]",1
945.png,0.0077135562896728516,129,car,person,,,,"[[45, 231, 1818, 999], [989, 333, 1186, 473]]",2
946.png,0.007863044738769531,127,car,person,,,,"[[146, 254, 1737, 966], [1050, 342, 1238, 512]]",2
947.png,0.0077321529388427734,129,car,,,,,"[[230, 227, 1670, 988]]",1
948.png,0.0077211856842041016,129,car,,,,,"[[223, 227, 1671, 998]]",1
949.png,0.007696390151977539,129,car,person,,,,"[[205, 248, 1712, 995], [1055, 391, 1237, 562]]",2
950.png,0.007989883422851562,125,car,person,,,,"[[220, 371, 1887, 988], [1107, 435, 1340, 631]]",2
951.png,0.00768280029296875,130,car,person,,,,"[[178, 279, 1786, 1017], [1119, 447, 1331, 637]]",2
952.png,0.0076141357421875,131,car,person,,,,"[[186, 276, 1784, 1018], [1116, 446, 1328, 637]]",2
953.png,0.007495403289794922,133,car,,,,,"[[127, 290, 1788, 1058]]",1
954.png,0.0076751708984375,130,bus,car,,,,"[[39, 102, 1871, 1039], [46, 206, 1859, 1037]]",2
955.png,0.008156061172485352,122,car,person,,,,"[[54, 219, 1855, 1036], [1114, 452, 1364, 656]]",2
956.png,0.007962465286254883,125,car,person,,,,"[[71, 200, 1875, 1036], [1142, 444, 1355, 618]]",2
957.png,0.007590055465698242,131,car,,,,,"[[28, 105, 1879, 1001]]",1
958.png,0.0076904296875,130,car,,,,,"[[76, 116, 1876, 1004]]",1
959.png,0.007585763931274414,131,car,,,,,"[[2, 112, 1839, 1008]]",1
960.png,0.007391929626464844,135,car,,,,,"[[10, 123, 1830, 988]]",1
961.png,0.00756382942199707,132,car,,,,,"[[0, 111, 1764, 994]]",1
962.png,0.007567882537841797,132,car,,,,,"[[0, 182, 1712, 1007]]",1
963.png,0.007552623748779297,132,car,,,,,"[[62, 146, 1776, 1035]]",1
964.png,0.00752711296081543,132,car,,,,,"[[194, 141, 1714, 921]]",1
965.png,0.007468223571777344,133,car,,,,,"[[74, 109, 1859, 960]]",1
966.png,0.007639884948730469,130,car,,,,,"[[74, 109, 1859, 960]]",1
967.png,0.0075266361236572266,132,car,,,,,"[[305, 110, 1897, 962]]",1
968.png,0.006563663482666016,152,,,,,,[],0
969.png,0.006541728973388672,152,,,,,,[],0
970.png,0.006509304046630859,153,,,,,,[],0
971.png,0.006758451461791992,147,,,,,,[],0
972.png,0.006549358367919922,152,,,,,,[],0
973.png,0.006139278411865234,162,,,,,,[],0
974.png,0.0065038204193115234,153,,,,,,[],0
975.png,0.006518125534057617,153,,,,,,[],0
976.png,0.006558656692504883,152,,,,,,[],0
977.png,0.006533622741699219,153,,,,,,[],0
978.png,0.0066492557525634766,150,,,,,,[],0
979.png,0.007327079772949219,136,sofa,,,,,"[[40, 55, 1890, 1026]]",1
980.png,0.0072705745697021484,137,sofa,,,,,"[[0, 72, 1915, 1010]]",1
981.png,0.0065822601318359375,151,,,,,,[],0
982.png,0.006787538528442383,147,,,,,,[],0
983.png,0.0066373348236083984,150,,,,,,[],0
984.png,0.006861209869384766,145,,,,,,[],0
985.png,0.006743669509887695,148,,,,,,[],0
986.png,0.007529735565185547,132,car,,,,,"[[0, 139, 470, 767]]",1
987.png,0.007477760314941406,133,car,,,,,"[[0, 178, 750, 703]]",1
988.png,0.007501125335693359,133,car,,,,,"[[0, 100, 1435, 837]]",1
989.png,0.007500171661376953,133,car,,,,,"[[6, 267, 1620, 933]]",1
990.png,0.0074503421783447266,134,car,,,,,"[[6, 267, 1620, 933]]",1
991.png,0.007773876190185547,128,car,,,,,"[[99, 277, 1790, 963]]",1
992.png,0.00753021240234375,132,car,,,,,"[[158, 265, 1840, 964]]",1
993.png,0.007557392120361328,132,car,,,,,"[[262, 243, 1904, 975]]",1
994.png,0.007584571838378906,131,car,,,,,"[[143, 100, 1919, 997]]",1
995.png,0.006595134735107422,151,,,,,,[],0
996.png,0.007245302200317383,138,car,,,,,"[[3, 150, 1911, 923]]",1
997.png,0.006524085998535156,153,,,,,,[],0
998.png,0.006571054458618164,152,,,,,,[],0
999.png,0.006587028503417969,151,,,,,,[],0
1000.png,0.006751298904418945,148,,,,,,[],0
1001.png,0.0065670013427734375,152,,,,,,[],0
1002.png,0.006482124328613281,154,,,,,,[],0
1003.png,0.0065081119537353516,153,,,,,,[],0
1004.png,0.00674891471862793,148,,,,,,[],0
1005.png,0.0064585208892822266,154,,,,,,[],0
1006.png,0.007531166076660156,132,car,,,,,"[[454, 554, 1235, 870]]",1
1007.png,0.0075225830078125,132,car,,,,,"[[358, 469, 1237, 974]]",1
1008.png,0.007496833801269531,133,car,,,,,"[[316, 436, 1279, 992]]",1
1009.png,0.007915019989013672,126,car,person,,,,"[[79, 375, 1607, 1034], [1031, 441, 1251, 592]]",2
1010.png,0.007709026336669922,129,car,person,,,,"[[211, 383, 1692, 1027], [1137, 421, 1374, 553]]",2
1011.png,0.008042097091674805,124,car,person,,,,"[[73, 349, 1863, 1048], [1147, 400, 1423, 559]]",2
1012.png,0.007994890213012695,125,car,person,,,,"[[0, 208, 1919, 1008], [1139, 315, 1678, 628]]",2
1013.png,0.006544351577758789,152,,,,,,[],0
1014.png,0.006569623947143555,152,,,,,,[],0
1015.png,0.006213188171386719,160,,,,,,[],0
1016.png,0.0064716339111328125,154,,,,,,[],0
1017.png,0.007912397384643555,126,chair,chair,,,,"[[269, 112, 1919, 945], [34, 67, 446, 978]]",2
1018.png,0.007526397705078125,132,car,,,,,"[[61, 71, 1895, 901]]",1
1019.png,0.0069272518157958984,144,car,,,,,"[[27, 106, 1633, 951]]",1
1020.png,0.006230592727661133,160,,,,,,[],0
1021.png,0.006642818450927734,150,,,,,,[],0
1022.png,0.006524801254272461,153,,,,,,[],0
1023.png,0.006548881530761719,152,,,,,,[],0
1024.png,0.006527900695800781,153,,,,,,[],0
1025.png,0.0065004825592041016,153,,,,,,[],0
1026.png,0.0067501068115234375,148,,,,,,[],0
1027.png,0.007235050201416016,138,bus,,,,,"[[912, 87, 1919, 965]]",1
1028.png,0.007223367691040039,138,bus,,,,,"[[900, 103, 1919, 959]]",1
1029.png,0.007284641265869141,137,person,,,,,"[[470, 566, 803, 900]]",1
1030.png,0.0075991153717041016,131,person,person,,,,"[[476, 566, 799, 903], [723, 165, 990, 547]]",2
1031.png,0.0075190067291259766,132,person,person,,,,"[[471, 560, 796, 907], [697, 149, 987, 463]]",2
1032.png,0.007189512252807617,139,person,,,,,"[[470, 556, 797, 910]]",1
1033.png,0.007424592971801758,134,person,,,,,"[[469, 558, 802, 908]]",1
1034.png,0.007488250732421875,133,person,person,,,,"[[468, 559, 799, 907], [705, 147, 985, 473]]",2
1035.png,0.0075190067291259766,132,person,person,,,,"[[461, 557, 803, 904], [707, 146, 983, 474]]",2
1036.png,0.0076618194580078125,130,person,person,,,,"[[462, 557, 802, 905], [707, 146, 983, 475]]",2
1037.png,0.007735252380371094,129,person,pottedplant,,,,"[[678, 551, 875, 981], [1521, 247, 1844, 525]]",2
1038.png,0.00728917121887207,137,person,pottedplant,,,,"[[678, 569, 889, 967], [1530, 254, 1864, 531]]",2
1039.png,0.007451057434082031,134,person,pottedplant,,,,"[[678, 569, 889, 967], [1530, 254, 1864, 531]]",2
1040.png,0.0070345401763916016,142,person,pottedplant,,,,"[[678, 560, 890, 971], [1535, 251, 1871, 534]]",2
1041.png,0.007457256317138672,134,aeroplane,person,pottedplant,,,"[[51, 62, 1883, 1022], [677, 553, 894, 989], [1540, 243, 1885, 542]]",3
1042.png,0.007410526275634766,134,aeroplane,person,pottedplant,,,"[[0, 58, 1919, 1030], [681, 547, 905, 997], [1549, 243, 1890, 541]]",3
1043.png,0.007792472839355469,128,aeroplane,person,pottedplant,,,"[[2, 73, 1909, 1010], [684, 541, 893, 999], [1543, 240, 1909, 537]]",3
1044.png,0.007875204086303711,126,person,pottedplant,,,,"[[661, 562, 887, 978], [1555, 239, 1900, 534]]",2
1045.png,0.007582426071166992,131,person,,,,,"[[625, 559, 908, 979]]",1
1046.png,0.007588624954223633,131,person,,,,,"[[584, 543, 949, 992]]",1
1047.png,0.0076236724853515625,131,person,,,,,"[[592, 553, 935, 994]]",1
1048.png,0.007176637649536133,139,person,,,,,"[[587, 562, 926, 997]]",1
1049.png,0.006475687026977539,154,,,,,,[],0
1050.png,0.006451129913330078,155,,,,,,[],0
1051.png,0.0074841976165771484,133,person,,,,,"[[608, 588, 898, 972]]",1
1052.png,0.006399393081665039,156,,,,,,[],0
1053.png,0.006512880325317383,153,,,,,,[],0
1054.png,0.006329536437988281,157,,,,,,[],0
1055.png,0.0064203739166259766,155,,,,,,[],0
1056.png,0.00655364990234375,152,,,,,,[],0
1057.png,0.006587505340576172,151,,,,,,[],0
1058.png,0.006794452667236328,147,,,,,,[],0
1059.png,0.0064239501953125,155,,,,,,[],0
1060.png,0.0064585208892822266,154,,,,,,[],0
1061.png,0.007690906524658203,130,person,,,,,"[[556, 579, 874, 975]]",1
1062.png,0.0064754486083984375,154,,,,,,[],0
1063.png,0.007437944412231445,134,bird,,,,,"[[609, 552, 844, 982]]",1
1064.png,0.0074427127838134766,134,bird,,,,,"[[609, 552, 844, 982]]",1
1065.png,0.00679779052734375,147,,,,,,[],0
1066.png,0.0074803829193115234,133,person,,,,,"[[615, 560, 838, 964]]",1
1067.png,0.00713348388671875,140,person,,,,,"[[655, 593, 858, 968]]",1
1068.png,0.006552934646606445,152,,,,,,[],0
1069.png,0.0064580440521240234,154,,,,,,[],0
1070.png,0.006461381912231445,154,,,,,,[],0
1071.png,0.006171464920043945,162,,,,,,[],0
1072.png,0.006453514099121094,154,,,,,,[],0
1073.png,0.006548881530761719,152,,,,,,[],0
1074.png,0.006514310836791992,153,,,,,,[],0
1075.png,0.006543636322021484,152,,,,,,[],0
1076.png,0.006487131118774414,154,,,,,,[],0
1077.png,0.007145404815673828,139,chair,,,,,"[[737, 361, 904, 567]]",1
1078.png,0.007473945617675781,133,chair,,,,,"[[784, 323, 1092, 615]]",1
1079.png,0.007565736770629883,132,person,,,,,"[[404, 719, 848, 997]]",1
1080.png,0.007531404495239258,132,person,,,,,"[[441, 653, 839, 992]]",1
1081.png,0.007597684860229492,131,person,,,,,"[[499, 650, 868, 992]]",1
1082.png,0.007510662078857422,133,person,,,,,"[[612, 634, 906, 1005]]",1
1083.png,0.007617473602294922,131,person,,,,,"[[636, 609, 897, 997]]",1
1084.png,0.006720304489135742,148,person,,,,,"[[633, 573, 915, 996]]",1
1085.png,0.007915735244750977,126,person,,,,,"[[632, 549, 893, 986]]",1
1086.png,0.0074825286865234375,133,person,,,,,"[[662, 546, 881, 989]]",1
1087.png,0.007607221603393555,131,chair,person,,,,"[[1179, 57, 1673, 993], [675, 541, 896, 1001]]",2
1088.png,0.007596731185913086,131,chair,person,,,,"[[1179, 57, 1673, 993], [675, 541, 896, 1001]]",2
1089.png,0.0074253082275390625,134,person,,,,,"[[680, 539, 916, 994]]",1
1090.png,0.0071506500244140625,139,chair,person,,,,"[[1258, 70, 1834, 1015], [690, 539, 904, 1005]]",2
1091.png,0.00794219970703125,125,chair,person,,,,"[[1260, 49, 1862, 1000], [675, 551, 883, 985]]",2
1092.png,0.007596254348754883,131,chair,person,,,,"[[1269, 66, 1873, 993], [690, 555, 881, 979]]",2
1093.png,0.007130622863769531,140,chair,person,,,,"[[988, 417, 1152, 605], [685, 564, 880, 976]]",2
1094.png,0.007684946060180664,130,chair,person,,,,"[[1005, 416, 1165, 610], [662, 549, 876, 983]]",2
1095.png,0.007807731628417969,128,chair,person,,,,"[[997, 412, 1173, 613], [653, 542, 874, 987]]",2
1096.png,0.008260726928710938,121,chair,person,,,,"[[999, 416, 1176, 609], [656, 547, 879, 981]]",2
1097.png,0.0076961517333984375,129,chair,person,,,,"[[1008, 412, 1172, 615], [659, 560, 897, 997]]",2
1098.png,0.007141828536987305,140,chair,person,,,,"[[1012, 410, 1166, 620], [670, 578, 885, 967]]",2
1099.png,0.00762629508972168,131,chair,person,,,,"[[1009, 419, 1187, 613], [677, 577, 884, 953]]",2
1100.png,0.0072710514068603516,137,chair,person,,,,"[[1000, 420, 1194, 618], [669, 573, 888, 952]]",2
1101.png,0.007080793380737305,141,chair,person,,,,"[[1000, 423, 1204, 618], [662, 564, 906, 968]]",2
1102.png,0.007639169692993164,130,chair,person,,,,"[[998, 419, 1201, 623], [681, 563, 895, 973]]",2
1103.png,0.007105588912963867,140,person,,,,,"[[695, 579, 909, 992]]",1
1104.png,0.007208108901977539,138,person,,,,,"[[696, 590, 888, 975]]",1
1105.png,0.007685184478759766,130,person,,,,,"[[693, 584, 879, 979]]",1
1106.png,0.00735020637512207,136,person,,,,,"[[691, 562, 876, 983]]",1
1107.png,0.007725954055786133,129,person,,,,,"[[690, 557, 881, 977]]",1
1108.png,0.0072515010833740234,137,person,,,,,"[[692, 551, 876, 987]]",1
1109.png,0.007292509078979492,137,chair,person,,,,"[[1006, 439, 1250, 636], [683, 554, 872, 991]]",2
1110.png,0.007117271423339844,140,chair,person,,,,"[[998, 428, 1243, 642], [685, 571, 882, 994]]",2
1111.png,0.00785970687866211,127,chair,person,,,,"[[999, 440, 1237, 647], [688, 589, 901, 972]]",2
1112.png,0.007734060287475586,129,chair,person,,,,"[[999, 440, 1237, 647], [688, 589, 901, 972]]",2
1113.png,0.007149934768676758,139,person,,,,,"[[686, 578, 900, 962]]",1
1114.png,0.007234811782836914,138,person,,,,,"[[686, 551, 890, 970]]",1
1115.png,0.0074825286865234375,133,person,,,,,"[[701, 547, 890, 971]]",1
1116.png,0.0074579715728759766,134,person,,,,,"[[698, 538, 897, 981]]",1
1117.png,0.007462024688720703,134,person,,,,,"[[700, 539, 897, 981]]",1
1118.png,0.007182598114013672,139,person,,,,,"[[698, 549, 902, 996]]",1
1119.png,0.00760650634765625,131,person,,,,,"[[683, 542, 895, 982]]",1
1120.png,0.007427215576171875,134,person,,,,,"[[683, 543, 892, 981]]",1
1121.png,0.007617473602294922,131,person,,,,,"[[683, 541, 893, 982]]",1
1122.png,0.00783085823059082,127,person,,,,,"[[683, 541, 892, 981]]",1
1123.png,0.0076141357421875,131,person,,,,,"[[684, 542, 891, 979]]",1
1124.png,0.0075418949127197266,132,person,,,,,"[[683, 541, 891, 979]]",1
1125.png,0.007471323013305664,133,person,,,,,"[[682, 542, 892, 977]]",1
1126.png,0.007577657699584961,131,person,,,,,"[[682, 545, 892, 974]]",1
1127.png,0.007608652114868164,131,person,,,,,"[[680, 545, 897, 972]]",1
1128.png,0.007671356201171875,130,person,,,,,"[[681, 547, 899, 970]]",1
1129.png,0.006948709487915039,143,person,,,,,"[[678, 548, 899, 968]]",1
1130.png,0.00757598876953125,131,person,,,,,"[[685, 550, 898, 966]]",1
1131.png,0.007521152496337891,132,person,,,,,"[[688, 553, 899, 963]]",1
1132.png,0.00695347785949707,143,person,,,,,"[[684, 558, 902, 958]]",1
1133.png,0.007538795471191406,132,person,,,,,"[[684, 560, 905, 956]]",1
1134.png,0.007529497146606445,132,person,,,,,"[[689, 561, 906, 954]]",1
1135.png,0.007508277893066406,133,person,,,,,"[[691, 571, 910, 952]]",1
1136.png,0.007592439651489258,131,person,,,,,"[[690, 567, 904, 955]]",1
1137.png,0.00763249397277832,131,person,,,,,"[[690, 567, 904, 955]]",1
1138.png,0.007697582244873047,129,person,,,,,"[[692, 564, 908, 956]]",1
1139.png,0.007544755935668945,132,person,,,,,"[[693, 564, 908, 956]]",1
1140.png,0.007488250732421875,133,person,,,,,"[[695, 553, 887, 959]]",1
1141.png,0.007531404495239258,132,person,,,,,"[[679, 507, 864, 970]]",1
1142.png,0.007180690765380859,139,person,,,,,"[[674, 523, 867, 939]]",1
1143.png,0.007513284683227539,133,person,,,,,"[[677, 515, 878, 951]]",1
1144.png,0.007746219635009766,129,person,,,,,"[[682, 510, 876, 965]]",1
1145.png,0.007517337799072266,133,person,,,,,"[[689, 525, 881, 952]]",1
1146.png,0.00774383544921875,129,car,person,,,,"[[1003, 452, 1154, 578], [699, 541, 885, 972]]",2
1147.png,0.007917642593383789,126,person,,,,,"[[694, 544, 889, 970]]",1
1148.png,0.007904291152954102,126,car,person,,,,"[[1000, 449, 1155, 588], [684, 529, 868, 945]]",2
1149.png,0.007425785064697266,134,person,,,,,"[[682, 529, 867, 945]]",1
1150.png,0.0074787139892578125,133,person,,,,,"[[691, 529, 875, 943]]",1
1151.png,0.007471323013305664,133,person,,,,,"[[682, 569, 887, 940]]",1
1152.png,0.007460594177246094,134,person,,,,,"[[691, 575, 900, 938]]",1
1153.png,0.007634639739990234,130,person,,,,,"[[700, 565, 912, 957]]",1
1154.png,0.007323741912841797,136,car,person,,,,"[[930, 456, 1094, 590], [703, 559, 915, 962]]",2
1155.png,0.0076406002044677734,130,car,person,,,,"[[921, 457, 1096, 588], [696, 570, 906, 942]]",2
1156.png,0.007838964462280273,127,car,person,,,,"[[922, 462, 1084, 592], [690, 564, 922, 944]]",2
1157.png,0.007651090621948242,130,car,person,,,,"[[869, 476, 1035, 585], [719, 519, 947, 955]]",2
1158.png,0.0076141357421875,131,car,person,,,,"[[856, 469, 1016, 589], [730, 512, 951, 958]]",2
1159.png,0.007514238357543945,133,person,,,,,"[[698, 515, 959, 962]]",1
1160.png,0.007739067077636719,129,person,,,,,"[[693, 562, 938, 953]]",1
1161.png,0.007534027099609375,132,person,,,,,"[[693, 562, 938, 953]]",1
1162.png,0.007578134536743164,131,person,,,,,"[[700, 560, 925, 962]]",1
1163.png,0.00753474235534668,132,person,,,,,"[[679, 565, 914, 953]]",1
1164.png,0.00749516487121582,133,person,,,,,"[[675, 527, 912, 979]]",1
1165.png,0.007548332214355469,132,person,,,,,"[[650, 515, 902, 959]]",1
1166.png,0.007750272750854492,129,person,,,,,"[[646, 515, 905, 956]]",1
1167.png,0.007450580596923828,134,person,,,,,"[[651, 514, 902, 961]]",1
1168.png,0.007618427276611328,131,person,,,,,"[[651, 514, 914, 964]]",1
1169.png,0.007452964782714844,134,person,,,,,"[[659, 563, 916, 963]]",1
1170.png,0.00761866569519043,131,car,person,,,,"[[707, 481, 898, 620], [665, 567, 912, 955]]",2
1171.png,0.007603883743286133,131,person,,,,,"[[671, 553, 918, 954]]",1
1172.png,0.007585048675537109,131,person,,,,,"[[683, 547, 917, 959]]",1
1173.png,0.007477760314941406,133,person,,,,,"[[684, 554, 912, 950]]",1
1174.png,0.0075531005859375,132,person,,,,,"[[691, 554, 923, 951]]",1
1175.png,0.007644176483154297,130,person,,,,,"[[683, 562, 933, 949]]",1
1176.png,0.007536411285400391,132,person,,,,,"[[691, 561, 924, 958]]",1
1177.png,0.007533073425292969,132,person,,,,,"[[687, 530, 909, 953]]",1
1178.png,0.00755763053894043,132,person,,,,,"[[671, 593, 917, 953]]",1
1179.png,0.007197141647338867,138,person,,,,,"[[679, 595, 898, 955]]",1
1180.png,0.0074956417083740234,133,person,,,,,"[[664, 519, 882, 949]]",1
1181.png,0.00742650032043457,134,person,,,,,"[[650, 508, 875, 957]]",1
1182.png,0.007714986801147461,129,person,,,,,"[[638, 553, 886, 968]]",1
1183.png,0.007481098175048828,133,person,,,,,"[[634, 544, 898, 979]]",1
1184.png,0.007155179977416992,139,person,,,,,"[[664, 566, 889, 990]]",1
1185.png,0.0071985721588134766,138,person,,,,,"[[664, 569, 889, 979]]",1
1186.png,0.007176399230957031,139,person,,,,,"[[664, 569, 889, 979]]",1
1187.png,0.007531404495239258,132,person,,,,,"[[682, 573, 897, 967]]",1
